"cnty_fips","display_name","Value","theme_range","airqual","PARKS","sev_housing"
36029,"""Erie, (NY)""",104.4,"91.4 - 108.6 (588)",10.7,51,15.1
36033,"""Franklin, (NY)""",112.2,"108.7 - 131.0 (582)",7.4,35,13.6
36035,"""Fulton, (NY)""",142.5,"131.1 - 349.8 (586)",8,47,15.6
36037,"""Genesee, (NY)""",101.1,"91.4 - 108.6 (588)",9.1,28,12.1
36039,"""Greene, (NY)""",123.4,"108.7 - 131.0 (582)",8.2,6,17.2
36041,"""Hamilton, (NY)""",106.8,"91.4 - 108.6 (588)",6.6,100,10.1
36043,"""Herkimer, (NY)""",101.2,"91.4 - 108.6 (588)",7.8,31,13.3
36045,"""Jefferson, (NY)""",116.7,"108.7 - 131.0 (582)",7.8,20,15.1
36049,"""Lewis, (NY)""",88.9,"76.0 - 91.3 (584)",7,6,13.8
36051,"""Livingston, (NY)""",72.7,"28.0 - 75.9 (591)",8.5,11,14.9
36053,"""Madison, (NY)""",59.3,"28.0 - 75.9 (591)",8,29,11
36055,"""Monroe, (NY)""",81.6,"76.0 - 91.3 (584)",8.9,43,17.1
36057,"""Montgomery, (NY)""",116.8,"108.7 - 131.0 (582)",8.2,23,17
36063,"""Niagara, (NY)""",132.9,"131.1 - 349.8 (586)",11,47,13.9
36065,"""Oneida, (NY)""",119.7,"108.7 - 131.0 (582)",8.1,36,15
36067,"""Onondaga, (NY)""",90.9,"76.0 - 91.3 (584)",8.2,49,15.3
36069,"""Ontario, (NY)""",87.8,"76.0 - 91.3 (584)",8.5,8,13.2
36071,"""Orange, (NY)""",101.1,"91.4 - 108.6 (588)",9,34,23.1
36073,"""Orleans, (NY)""",130.7,"108.7 - 131.0 (582)",9,17,16.7
36075,"""Oswego, (NY)""",122.9,"108.7 - 131.0 (582)",8.2,7,16
36077,"""Otsego, (NY)""",93,"91.4 - 108.6 (588)",7.8,23,17.4
36085,"""Richmond, (NY)""",195.1,"131.1 - 349.8 (586)",9.8,74,24.6
36089,"""St. Lawrence, (NY)""",133,"131.1 - 349.8 (586)",7.9,19,16.2
36095,"""Schoharie, (NY)""",83.1,"76.0 - 91.3 (584)",7.5,7,15.9
36097,"""Schuyler, (NY)""",123.8,"108.7 - 131.0 (582)",8,9,12.4
36099,"""Seneca, (NY)""",103.3,"91.4 - 108.6 (588)",8.3,12,14.2
36101,"""Steuben, (NY)""",110.5,"108.7 - 131.0 (582)",7.9,7,13.3
36105,"""Sullivan, (NY)""",106.1,"91.4 - 108.6 (588)",8.4,5,21.8
36107,"""Tioga, (NY)""",67.2,"28.0 - 75.9 (591)",8.7,7,10.7
36109,"""Tompkins, (NY)""",67.9,"28.0 - 75.9 (591)",8.2,30,20.2
36111,"""Ulster, (NY)""",84.7,"76.0 - 91.3 (584)",8.9,16,20.6
36117,"""Wayne, (NY)""",92.8,"91.4 - 108.6 (588)",8.6,18,12
36121,"""Wyoming, (NY)""",105.3,"91.4 - 108.6 (588)",8.8,11,9.1
36123,"""Yates, (NY)""",88.3,"76.0 - 91.3 (584)",7.9,6,15.6
42001,"""Adams, (PA)""",120.5,"108.7 - 131.0 (582)",10.6,14,13.5
42003,"""Allegheny, (PA)""",114.5,"108.7 - 131.0 (582)",13.3,46,14
42005,"""Armstrong, (PA)""",91.9,"91.4 - 108.6 (588)",11.9,20,10.5
42007,"""Beaver, (PA)""",103.2,"91.4 - 108.6 (588)",11,26,11.4
42009,"""Bedford, (PA)""",110.3,"108.7 - 131.0 (582)",10.6,4,11.1
42011,"""Berks, (PA)""",105.4,"91.4 - 108.6 (588)",10,16,16.4
42013,"""Blair, (PA)""",88.1,"76.0 - 91.3 (584)",11.2,35,12.6
42015,"""Bradford, (PA)""",79.3,"76.0 - 91.3 (584)",9,5,11.9
42017,"""Bucks, (PA)""",63.3,"28.0 - 75.9 (591)",10.1,26,15.3
42019,"""Butler, (PA)""",83.3,"76.0 - 91.3 (584)",11.9,20,11.7
42021,"""Cambria, (PA)""",102.4,"91.4 - 108.6 (588)",11.6,14,11.2
42023,"""Cameron, (PA)""",156.9,"131.1 - 349.8 (586)",8.9,17,7.4
42025,"""Carbon, (PA)""",88.5,"76.0 - 91.3 (584)",10.2,23,14.6
42027,"""Centre, (PA)""",54.8,"28.0 - 75.9 (591)",8.9,38,19.9
42029,"""Chester, (PA)""",84.9,"76.0 - 91.3 (584)",10.4,27,15.4
42031,"""Clarion, (PA)""",104.2,"91.4 - 108.6 (588)",10.9,4,13.3
42033,"""Clearfield, (PA)""",119.2,"108.7 - 131.0 (582)",10.8,13,12.8
42035,"""Clinton, (PA)""",154.9,"131.1 - 349.8 (586)",9.7,11,14.6
42037,"""Columbia, (PA)""",87.5,"76.0 - 91.3 (584)",10.5,10,12.5
42039,"""Crawford, (PA)""",114.4,"108.7 - 131.0 (582)",10.9,27,13.4
42041,"""Cumberland, (PA)""",89.3,"76.0 - 91.3 (584)",9.8,33,12.5
42043,"""Dauphin, (PA)""",81.3,"76.0 - 91.3 (584)",10.7,41,14.1
42045,"""Delaware, (PA)""",91.9,"91.4 - 108.6 (588)",11.9,60,17.8
42047,"""Elk, (PA)""",108.9,"108.7 - 131.0 (582)",9.8,26,7.9
42049,"""Erie, (PA)""",82.5,"76.0 - 91.3 (584)",10.9,41,14.7
42051,"""Fayette, (PA)""",138.7,"131.1 - 349.8 (586)",11.5,14,12.4
42053,"""Forest, (PA)""",81.4,"76.0 - 91.3 (584)",9.8,2,9.6
42055,"""Franklin, (PA)""",82.9,"76.0 - 91.3 (584)",10.4,10,11.7
42057,"""Fulton, (PA)""",121.9,"108.7 - 131.0 (582)",9.9,0,11.8
42059,"""Greene, (PA)""",113.9,"108.7 - 131.0 (582)",11,15,10.6
42061,"""Huntingdon, (PA)""",89,"76.0 - 91.3 (584)",10.8,8,10.9
42063,"""Indiana, (PA)""",99.4,"91.4 - 108.6 (588)",11.7,19,15.2
42065,"""Jefferson, (PA)""",99.7,"91.4 - 108.6 (588)",10.8,13,11.3
42067,"""Juniata, (PA)""",88.5,"76.0 - 91.3 (584)",10.9,3,12
42069,"""Lackawanna, (PA)""",114.2,"108.7 - 131.0 (582)",9.9,12,15.3
42071,"""Lancaster, (PA)""",80.7,"76.0 - 91.3 (584)",11.2,25,15.6
42073,"""Lawrence, (PA)""",108.7,"108.7 - 131.0 (582)",11.4,13,14.1
42075,"""Lebanon, (PA)""",82.7,"76.0 - 91.3 (584)",12.9,38,12.6
42077,"""Lehigh, (PA)""",69.8,"28.0 - 75.9 (591)",11.2,57,17.3
42079,"""Luzerne, (PA)""",118.9,"108.7 - 131.0 (582)",10.3,35,15.2
42081,"""Lycoming, (PA)""",86.8,"76.0 - 91.3 (584)",10.1,18,13.9
42083,"""McKean, (PA)""",123.7,"108.7 - 131.0 (582)",9.3,25,10.9
42085,"""Mercer, (PA)""",127.9,"108.7 - 131.0 (582)",9.9,14,12.8
42087,"""Mifflin, (PA)""",92.2,"91.4 - 108.6 (588)",10.5,16,15.2
42089,"""Monroe, (PA)""",81,"76.0 - 91.3 (584)",9.9,8,22.1
42091,"""Montgomery, (PA)""",81.1,"76.0 - 91.3 (584)",9.2,50,15.1
42093,"""Montour, (PA)""",58.4,"28.0 - 75.9 (591)",10.6,33,9.8
42095,"""Northampton, (PA)""",74.3,"28.0 - 75.9 (591)",10,42,16
42097,"""Northumberland, (PA)""",126.9,"108.7 - 131.0 (582)",11.2,16,12.4
42099,"""Perry, (PA)""",93.4,"91.4 - 108.6 (588)",11.4,15,10.7
42101,"""Philadelphia, (PA)""",112.3,"108.7 - 131.0 (582)",11.2,73,24.3
42103,"""Pike, (PA)""",97.3,"91.4 - 108.6 (588)",9,21,17.9
42105,"""Potter, (PA)""",59.8,"28.0 - 75.9 (591)",8.6,5,12
42107,"""Schuylkill, (PA)""",175.9,"131.1 - 349.8 (586)",11.5,6,11.2
42109,"""Snyder, (PA)""",69.5,"28.0 - 75.9 (591)",11,3,12
42111,"""Somerset, (PA)""",110.3,"108.7 - 131.0 (582)",10.7,8,11.4
42113,"""Sullivan, (PA)""",99.6,"91.4 - 108.6 (588)",8.9,5,9.9
42115,"""Susquehanna, (PA)""",103,"91.4 - 108.6 (588)",9.2,0,12.5
42117,"""Tioga, (PA)""",99.2,"91.4 - 108.6 (588)",8.5,3,13.8
42119,"""Union, (PA)""",88,"76.0 - 91.3 (584)",10.7,13,14.2
42121,"""Venango, (PA)""",95.4,"91.4 - 108.6 (588)",10.8,21,11.4
42123,"""Warren, (PA)""",111.9,"108.7 - 131.0 (582)",9.9,10,11
42125,"""Washington, (PA)""",98.8,"91.4 - 108.6 (588)",10.3,17,10.5
42127,"""Wayne, (PA)""",111.4,"108.7 - 131.0 (582)",9.2,5,16.1
42129,"""Westmoreland, (PA)""",103.6,"91.4 - 108.6 (588)",9.8,25,10.9
42131,"""Wyoming, (PA)""",101.1,"91.4 - 108.6 (588)",9.5,1,15
42133,"""York, (PA)""",87.2,"76.0 - 91.3 (584)",10.7,12,13.5
51013,"""Arlington, (VA)""",46.7,"28.0 - 75.9 (591)",9.7,90,15.2
51043,"""Clarke, (VA)""",92.4,"91.4 - 108.6 (588)",9,1,18.5
51047,"""Culpeper, (VA)""",75.9,"28.0 - 75.9 (591)",8.8,0,16
51059,"""Fairfax County, (VA)""",42.3,"28.0 - 75.9 (591)",8.3,82,14.2
51061,"""Fauquier, (VA)""",60.6,"28.0 - 75.9 (591)",9.1,3,12.8
51069,"""Frederick, (VA)""",76.8,"76.0 - 91.3 (584)",9.1,7,11.6
51091,"""Highland, (VA)""",-1,,7.7,0,10.8
51107,"""Loudoun, (VA)""",51.2,"28.0 - 75.9 (591)",9.6,18,11.8
51113,"""Madison, (VA)""",79.6,"76.0 - 91.3 (584)",8.4,2,16.1
51139,"""Page, (VA)""",102.9,"91.4 - 108.6 (588)",8.4,14,15.1
51153,"""Prince William, (VA)""",48,"28.0 - 75.9 (591)",9.5,32,15.1
51157,"""Rappahannock, (VA)""",-1,,8.3,8,14
51165,"""Rockingham, (VA)""",65.4,"28.0 - 75.9 (591)",8.9,5,13.3
51171,"""Shenandoah, (VA)""",75.9,"28.0 - 75.9 (591)",8.8,3,14.7
51179,"""Stafford, (VA)""",66.1,"28.0 - 75.9 (591)",9.1,6,11.8
51187,"""Warren, (VA)""",92.8,"91.4 - 108.6 (588)",8.7,27,13.9
51510,"""Alexandria, (VA)""",54.9,"28.0 - 75.9 (591)",9.7,83,15.5
51600,"""Fairfax City, (VA)""",90,"76.0 - 91.3 (584)",9.5,98,16.8
51610,"""Falls Church, (VA)""",68.9,"28.0 - 75.9 (591)",9.7,63,13.1
51660,"""Harrisonburg, (VA)""",93.4,"91.4 - 108.6 (588)",8.8,31,28.6
51683,"""Manassas, (VA)""",80.5,"76.0 - 91.3 (584)",9.2,27,21.8
51685,"""Manassas Park, (VA)""",-1,,9.2,64,17.6
51840,"""Winchester, (VA)""",88.7,"76.0 - 91.3 (584)",9,55,21.6
54001,"""Barbour, (WV)""",92.4,"91.4 - 108.6 (588)",8.8,10,11.7
54003,"""Berkeley, (WV)""",98.5,"91.4 - 108.6 (588)",9.7,9,14
54009,"""Brooke, (WV)""",159.3,"131.1 - 349.8 (586)",11.3,18,9.9
54023,"""Grant, (WV)""",101.1,"91.4 - 108.6 (588)",8.1,10,9.6
54027,"""Hampshire, (WV)""",107,"91.4 - 108.6 (588)",8.6,0,11.6
54029,"""Hancock, (WV)""",181.1,"131.1 - 349.8 (586)",10.9,5,11.5
54031,"""Hardy, (WV)""",100.2,"91.4 - 108.6 (588)",8.2,1,9
54033,"""Harrison, (WV)""",154.3,"131.1 - 349.8 (586)",9.6,14,11.3
54037,"""Jefferson, (WV)""",112.5,"108.7 - 131.0 (582)",9.6,16,13.2
54041,"""Lewis, (WV)""",175.1,"131.1 - 349.8 (586)",9.4,10,8.6
54049,"""Marion, (WV)""",185.9,"131.1 - 349.8 (586)",10,7,9.9
54057,"""Mineral, (WV)""",115.7,"108.7 - 131.0 (582)",8.7,1,10
54061,"""Monongalia, (WV)""",115.9,"108.7 - 131.0 (582)",9.7,24,16.8
54065,"""Morgan, (WV)""",78.8,"76.0 - 91.3 (584)",9.2,12,13.9
54071,"""Pendleton, (WV)""",74.3,"28.0 - 75.9 (591)",7.9,14,10.6
54075,"""Pocahontas, (WV)""",90.7,"76.0 - 91.3 (584)",8.1,5,9.1
54077,"""Preston, (WV)""",131.6,"131.1 - 349.8 (586)",9.1,1,8.3
54083,"""Randolph, (WV)""",131.8,"131.1 - 349.8 (586)",8.3,9,12.2
54091,"""Taylor, (WV)""",114.1,"108.7 - 131.0 (582)",9.4,3,9.6
54093,"""Tucker, (WV)""",113.4,"108.7 - 131.0 (582)",8.2,3,9.9
54097,"""Upshur, (WV)""",126.5,"108.7 - 131.0 (582)",8.9,23,10
54101,"""Webster, (WV)""",150.1,"131.1 - 349.8 (586)",8.4,1,10.8
09001,"""Fairfield, (CT)""",74.1,"28.0 - 75.9 (591)",10,39,22.3
09003,"""Hartford, (CT)""",75,"28.0 - 75.9 (591)",7.6,42,18
09005,"""Litchfield, (CT)""",76.5,"76.0 - 91.3 (584)",7.9,17,15.8
09007,"""Middlesex, (CT)""",70.4,"28.0 - 75.9 (591)",8.6,7,14.2
09009,"""New Haven, (CT)""",75.5,"28.0 - 75.9 (591)",8.4,45,21.3
09011,"""New London, (CT)""",74.1,"28.0 - 75.9 (591)",7.8,21,15.4
09013,"""Tolland, (CT)""",86.7,"76.0 - 91.3 (584)",8.1,9,12
09015,"""Windham, (CT)""",111.4,"108.7 - 131.0 (582)",7.2,8,17
23001,"""Androscoggin, (ME)""",81.8,"76.0 - 91.3 (584)",7.6,7,16.1
23005,"""Cumberland, (ME)""",62.7,"28.0 - 75.9 (591)",8,19,16.5
23011,"""Kennebec, (ME)""",78.8,"76.0 - 91.3 (584)",7.7,10,14.4
23013,"""Knox, (ME)""",83.8,"76.0 - 91.3 (584)",7.2,3,15.4
23015,"""Lincoln, (ME)""",77.8,"76.0 - 91.3 (584)",7.5,1,15.7
23017,"""Oxford, (ME)""",73.1,"28.0 - 75.9 (591)",7.4,7,16.1
23023,"""Sagadahoc, (ME)""",74.8,"28.0 - 75.9 (591)",7.7,16,14.3
23027,"""Waldo, (ME)""",93.6,"91.4 - 108.6 (588)",7.1,8,16.3
23031,"""York, (ME)""",65.4,"28.0 - 75.9 (591)",7.7,12,16.1
25001,"""Barnstable, (MA)""",65.5,"28.0 - 75.9 (591)",6.7,11,19.3
25003,"""Berkshire, (MA)""",74.2,"28.0 - 75.9 (591)",7.7,20,16.6
25005,"""Bristol, (MA)""",81.5,"76.0 - 91.3 (584)",6.9,38,18.1
25007,"""Dukes, (MA)""",42.9,"28.0 - 75.9 (591)",6,22,29
25009,"""Essex, (MA)""",71,"28.0 - 75.9 (591)",7.8,52,18.8
25011,"""Franklin, (MA)""",70,"28.0 - 75.9 (591)",7.7,6,15.8
25013,"""Hampden, (MA)""",77.7,"76.0 - 91.3 (584)",8.2,45,19.6
25015,"""Hampshire, (MA)""",62.2,"28.0 - 75.9 (591)",8,16,18.2
25017,"""Middlesex, (MA)""",64.4,"28.0 - 75.9 (591)",8.5,58,17
25019,"""Nantucket, (MA)""",67.2,"28.0 - 75.9 (591)",6,0,21.2
25021,"""Norfolk, (MA)""",60.3,"28.0 - 75.9 (591)",8.1,50,16.2
25023,"""Plymouth, (MA)""",65.4,"28.0 - 75.9 (591)",7.2,28,16.6
25025,"""Suffolk, (MA)""",59.6,"28.0 - 75.9 (591)",7.6,95,25
25027,"""Worcester, (MA)""",78.4,"76.0 - 91.3 (584)",7.9,38,16.7
33001,"""Belknap, (NH)""",100.1,"91.4 - 108.6 (588)",6.8,14,15.9
33003,"""Carroll, (NH)""",77.9,"76.0 - 91.3 (584)",6.8,2,16.1
33005,"""Cheshire, (NH)""",85.1,"76.0 - 91.3 (584)",8.3,23,17.5
33009,"""Grafton, (NH)""",81.4,"76.0 - 91.3 (584)",7,7,15.2
33011,"""Hillsborough, (NH)""",77.8,"76.0 - 91.3 (584)",7.5,34,16.2
33013,"""Merrimack, (NH)""",86.1,"76.0 - 91.3 (584)",7.7,15,15.8
33015,"""Rockingham, (NH)""",75,"28.0 - 75.9 (591)",7.9,7,14.9
33017,"""Strafford, (NH)""",81,"76.0 - 91.3 (584)",7.4,5,18.7
33019,"""Sullivan, (NH)""",93.3,"91.4 - 108.6 (588)",7.7,13,14.3
34017,"""Hudson, (NJ)""",85.3,"76.0 - 91.3 (584)",9.9,78,29
36001,"""Albany, (NY)""",94.8,"91.4 - 108.6 (588)",9.1,42,16.2
36005,"""Bronx, (NY)""",138.7,"131.1 - 349.8 (586)",10.3,77,39.1
36021,"""Columbia, (NY)""",112.8,"108.7 - 131.0 (582)",8.5,8,14.8
36027,"""Dutchess, (NY)""",108,"91.4 - 108.6 (588)",9.3,37,20.7
36031,"""Essex, (NY)""",88.4,"76.0 - 91.3 (584)",6.6,100,15.4
36047,"""Kings, (NY)""",144.9,"131.1 - 349.8 (586)",10.1,61,35
36059,"""Nassau, (NY)""",138.3,"131.1 - 349.8 (586)",10,54,22.7
36061,"""New York, (NY)""",96.1,"91.4 - 108.6 (588)",10.8,97,24.9
36079,"""Putnam, (NY)""",109.5,"108.7 - 131.0 (582)",9.3,15,20.6
36081,"""Queens, (NY)""",139.9,"131.1 - 349.8 (586)",8.1,50,33
36083,"""Rensselaer, (NY)""",100.3,"91.4 - 108.6 (588)",9.1,22,15.5
36087,"""Rockland, (NY)""",95.8,"91.4 - 108.6 (588)",9.7,35,26.9
36091,"""Saratoga, (NY)""",81.2,"76.0 - 91.3 (584)",9.4,28,12.2
36093,"""Schenectady, (NY)""",101.2,"91.4 - 108.6 (588)",9,42,16.4
36103,"""Suffolk, (NY)""",115.8,"108.7 - 131.0 (582)",9,37,23
36113,"""Warren, (NY)""",83.9,"76.0 - 91.3 (584)",8.5,56,15.9
36115,"""Washington, (NY)""",99.9,"91.4 - 108.6 (588)",8.9,14,16.3
36119,"""Westchester, (NY)""",96.3,"91.4 - 108.6 (588)",10.4,64,24.8
44001,"""Bristol, (RI)""",87.1,"76.0 - 91.3 (584)",6.8,56,17.5
44003,"""Kent, (RI)""",108,"91.4 - 108.6 (588)",6.6,20,17.4
44005,"""Newport, (RI)""",71.3,"28.0 - 75.9 (591)",6.5,34,16.9
44007,"""Providence, (RI)""",107.1,"91.4 - 108.6 (588)",7.5,53,21.5
44009,"""Washington, (RI)""",85,"76.0 - 91.3 (584)",6.4,10,15.3
50001,"""Addison, (VT)""",96.1,"91.4 - 108.6 (588)",6.9,2,15.7
50003,"""Bennington, (VT)""",113.5,"108.7 - 131.0 (582)",7.7,19,19.3
50005,"""Caledonia, (VT)""",104.5,"91.4 - 108.6 (588)",5.9,5,17.6
50007,"""Chittenden, (VT)""",78.6,"76.0 - 91.3 (584)",6.5,29,17.2
50015,"""Lamoille, (VT)""",80,"76.0 - 91.3 (584)",5.4,1,18.3
50017,"""Orange, (VT)""",101.6,"91.4 - 108.6 (588)",6.6,4,15.7
50021,"""Rutland, (VT)""",111.1,"108.7 - 131.0 (582)",8.6,12,18.1
50023,"""Washington, (VT)""",105.4,"91.4 - 108.6 (588)",6.1,12,15.6
50025,"""Windham, (VT)""",100.3,"91.4 - 108.6 (588)",8.2,10,18.9
50027,"""Windsor, (VT)""",96.9,"91.4 - 108.6 (588)",7.9,12,17.1
23003,"""Aroostook, (ME)""",87.1,"76.0 - 91.3 (584)",8.1,9,14
23007,"""Franklin, (ME)""",69.7,"28.0 - 75.9 (591)",6.9,1,14.3
23009,"""Hancock, (ME)""",77.5,"76.0 - 91.3 (584)",6.3,10,17.6
23019,"""Penobscot, (ME)""",88.1,"76.0 - 91.3 (584)",7.2,15,16.2
23021,"""Piscataquis, (ME)""",100.6,"91.4 - 108.6 (588)",6.7,0,14.8
23025,"""Somerset, (ME)""",120.3,"108.7 - 131.0 (582)",7.3,4,16
23029,"""Washington, (ME)""",115.7,"108.7 - 131.0 (582)",6.5,1,14.5
26001,"""Alcona, (MI)""",133.7,"131.1 - 349.8 (586)",7.5,12,13
26003,"""Alger, (MI)""",86.2,"76.0 - 91.3 (584)",6.4,25,11.9
26007,"""Alpena, (MI)""",154.6,"131.1 - 349.8 (586)",7.5,25,12.1
26009,"""Antrim, (MI)""",103.8,"91.4 - 108.6 (588)",7.4,17,16.7
26013,"""Baraga, (MI)""",136.9,"131.1 - 349.8 (586)",6,11,11.1
26029,"""Charlevoix, (MI)""",90.8,"76.0 - 91.3 (584)",7.4,26,14.1
26031,"""Cheboygan, (MI)""",108.5,"91.4 - 108.6 (588)",7.1,9,13.6
26033,"""Chippewa, (MI)""",107.7,"91.4 - 108.6 (588)",6.9,1,14.6
26039,"""Crawford, (MI)""",110.7,"108.7 - 131.0 (582)",7.4,3,14.3
26041,"""Delta, (MI)""",127.3,"108.7 - 131.0 (582)",7.1,20,14.7
26043,"""Dickinson, (MI)""",86.1,"76.0 - 91.3 (584)",7,22,11.2
26047,"""Emmet, (MI)""",84.5,"76.0 - 91.3 (584)",7.1,27,14.7
26053,"""Gogebic, (MI)""",144.6,"131.1 - 349.8 (586)",6.4,12,12.1
26055,"""Grand Traverse, (MI)""",73.5,"28.0 - 75.9 (591)",7.7,20,15.5
26061,"""Houghton, (MI)""",115.8,"108.7 - 131.0 (582)",6.1,0,15.9
26071,"""Iron, (MI)""",184.5,"131.1 - 349.8 (586)",6.6,4,12.8
26079,"""Kalkaska, (MI)""",139.1,"131.1 - 349.8 (586)",7.4,4,16.8
26083,"""Keweenaw, (MI)""",-1,,5.7,9,13.7
26089,"""Leelanau, (MI)""",56.4,"28.0 - 75.9 (591)",7.5,18,15.7
26095,"""Luce, (MI)""",95,"91.4 - 108.6 (588)",6.3,2,12.8
26097,"""Mackinac, (MI)""",93.2,"91.4 - 108.6 (588)",7,16,13.8
26103,"""Marquette, (MI)""",113.5,"108.7 - 131.0 (582)",6.6,17,13.5
26109,"""Menominee, (MI)""",160.3,"131.1 - 349.8 (586)",7.9,7,12
26119,"""Montmorency, (MI)""",133.3,"131.1 - 349.8 (586)",7.2,5,12.3
26131,"""Ontonagon, (MI)""",143.7,"131.1 - 349.8 (586)",6,2,11.9
26135,"""Oscoda, (MI)""",143.9,"131.1 - 349.8 (586)",7.4,0,13.2
26137,"""Otsego, (MI)""",104.5,"91.4 - 108.6 (588)",7.2,7,10.4
26141,"""Presque Isle, (MI)""",147.6,"131.1 - 349.8 (586)",7.2,2,11.5
26153,"""Schoolcraft, (MI)""",90.8,"76.0 - 91.3 (584)",6.6,4,14.9
27001,"""Aitkin, (MN)""",90.4,"76.0 - 91.3 (584)",6.1,10,14.3
27003,"""Anoka, (MN)""",49.5,"28.0 - 75.9 (591)",7.9,78,12.8
27017,"""Carlton, (MN)""",86.7,"76.0 - 91.3 (584)",6.6,25,15.1
27025,"""Chisago, (MN)""",69.1,"28.0 - 75.9 (591)",7.4,17,12.6
27031,"""Cook, (MN)""",-1,,5.6,10,15
27037,"""Dakota, (MN)""",46.5,"28.0 - 75.9 (591)",8.3,86,12.1
27053,"""Hennepin, (MN)""",49.6,"28.0 - 75.9 (591)",8.5,90,16.8
27059,"""Isanti, (MN)""",72.1,"28.0 - 75.9 (591)",7.2,9,14.5
27065,"""Kanabec, (MN)""",64.2,"28.0 - 75.9 (591)",6.4,0,17.6
27075,"""Lake, (MN)""",72.3,"28.0 - 75.9 (591)",6.4,27,15.7
27095,"""Mille Lacs, (MN)""",74.9,"28.0 - 75.9 (591)",6.7,14,15.2
27115,"""Pine, (MN)""",61.9,"28.0 - 75.9 (591)",6.7,21,19
27123,"""Ramsey, (MN)""",56.4,"28.0 - 75.9 (591)",9,89,18.9
27137,"""St. Louis, (MN)""",67.7,"28.0 - 75.9 (591)",7.7,52,14.9
27139,"""Scott, (MN)""",46.6,"28.0 - 75.9 (591)",7.6,57,10.2
27163,"""Washington, (MN)""",50.5,"28.0 - 75.9 (591)",8.5,62,11.6
33007,"""Coos, (NH)""",110,"108.7 - 131.0 (582)",6.2,3,15.6
36019,"""Clinton, (NY)""",96.6,"91.4 - 108.6 (588)",6.7,31,14.4
50009,"""Essex, (VT)""",112.2,"108.7 - 131.0 (582)",5.8,2,14.9
50011,"""Franklin, (VT)""",129.8,"108.7 - 131.0 (582)",6.4,5,16.2
50013,"""Grand Isle, (VT)""",76.6,"76.0 - 91.3 (584)",6.5,8,17.8
50019,"""Orleans, (VT)""",111.5,"108.7 - 131.0 (582)",6,7,18.4
55003,"""Ashland, (WI)""",72.1,"28.0 - 75.9 (591)",6.3,28,14.9
55005,"""Barron, (WI)""",92.8,"91.4 - 108.6 (588)",7.2,22,12.4
55007,"""Bayfield, (WI)""",71,"28.0 - 75.9 (591)",6.2,9,14.1
55013,"""Burnett, (WI)""",72.1,"28.0 - 75.9 (591)",6.7,8,17.4
55017,"""Chippewa, (WI)""",91.9,"91.4 - 108.6 (588)",7.9,13,12.4
55019,"""Clark, (WI)""",101.5,"91.4 - 108.6 (588)",7.9,22,16
55029,"""Door, (WI)""",114.4,"108.7 - 131.0 (582)",8.3,20,14.9
55031,"""Douglas, (WI)""",81.1,"76.0 - 91.3 (584)",6.9,52,13.4
55033,"""Dunn, (WI)""",79.3,"76.0 - 91.3 (584)",7.8,25,16.9
55035,"""Eau Claire, (WI)""",75.3,"28.0 - 75.9 (591)",8,34,15.1
55037,"""Florence, (WI)""",100.3,"91.4 - 108.6 (588)",6.6,0,13.8
55041,"""Forest, (WI)""",91.9,"91.4 - 108.6 (588)",6.8,0,13.7
55051,"""Iron, (WI)""",105.5,"91.4 - 108.6 (588)",6.3,6,14.4
55067,"""Langlade, (WI)""",91,"76.0 - 91.3 (584)",7.5,28,16.1
55069,"""Lincoln, (WI)""",101.5,"91.4 - 108.6 (588)",7.4,13,11.7
55073,"""Marathon, (WI)""",79.4,"76.0 - 91.3 (584)",8.2,51,12.2
55075,"""Marinette, (WI)""",120.1,"108.7 - 131.0 (582)",8.1,17,14.5
55078,"""Menominee, (WI)""",-1,,8,0,18.5
55083,"""Oconto, (WI)""",113.1,"108.7 - 131.0 (582)",8.6,9,11.8
55085,"""Oneida, (WI)""",94.3,"91.4 - 108.6 (588)",7,19,14.9
55093,"""Pierce, (WI)""",76,"76.0 - 91.3 (584)",8.1,23,14.8
55095,"""Polk, (WI)""",83.3,"76.0 - 91.3 (584)",7.4,14,15.1
55099,"""Price, (WI)""",126.2,"108.7 - 131.0 (582)",6.8,11,13.6
55107,"""Rusk, (WI)""",76.6,"76.0 - 91.3 (584)",7,25,15.5
55109,"""St. Croix, (WI)""",61.1,"28.0 - 75.9 (591)",8.1,13,13
55113,"""Sawyer, (WI)""",122.8,"108.7 - 131.0 (582)",6.6,0,16.5
55115,"""Shawano, (WI)""",92.2,"91.4 - 108.6 (588)",8.6,16,12.1
55119,"""Taylor, (WI)""",77.4,"76.0 - 91.3 (584)",7.3,2,14
55125,"""Vilas, (WI)""",101.4,"91.4 - 108.6 (588)",6.5,2,17.2
55129,"""Washburn, (WI)""",106,"91.4 - 108.6 (588)",6.5,18,15.2
60000,"""American Samoa, (AS)""",98.9,"91.4 - 108.6 (588)",-1,-1,-1
66010,"""Guam, (GU)""",257.4,"131.1 - 349.8 (586)",-1,-1,-1
69000,"""Mariana Islands, (MP)""",116.7,"108.7 - 131.0 (582)",-1,-1,-1
72001,"""Adjuntas, (PR)""",67.2,"28.0 - 75.9 (591)",-1,-1,-1
72003,"""Aguada, (PR)""",63.7,"28.0 - 75.9 (591)",-1,-1,-1
72005,"""Aguadilla, (PR)""",80,"76.0 - 91.3 (584)",-1,-1,-1
72007,"""Aguas Buenas, (PR)""",45.6,"28.0 - 75.9 (591)",-1,-1,-1
