"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
48095,"""Concho, (TX)""",-1,,5.2,28.2,24.9
48099,"""Coryell, (TX)""",125.5,"108.7 - 131.0 (582)",11.3,42.1,25.2
48103,"""Crane, (TX)""",-1,,7.8,24.9,19.4
48105,"""Crockett, (TX)""",311,"131.1 - 349.8 (586)",4.2,26.6,20.9
48109,"""Culberson, (TX)""",-1,,13.4,35.2,23.8
48123,"""DeWitt, (TX)""",105.7,"91.4 - 108.6 (588)",13.5,26.2,32.6
48127,"""Dimmit, (TX)""",69,"28.0 - 75.9 (591)",4.8,32.6,29.4
48131,"""Duval, (TX)""",143.6,"131.1 - 349.8 (586)",10.3,25.8,22.4
48135,"""Ector, (TX)""",156.8,"131.1 - 349.8 (586)",8.2,32.2,30.7
48137,"""Edwards, (TX)""",-1,,8.9,26.4,25.9
48141,"""El Paso, (TX)""",80.4,"76.0 - 91.3 (584)",9.5,28.5,20.9
48145,"""Falls, (TX)""",135.2,"131.1 - 349.8 (586)",14.1,39.7,34.8
48149,"""Fayette, (TX)""",132.8,"131.1 - 349.8 (586)",13.1,20.5,21.9
48157,"""Fort Bend, (TX)""",63.2,"28.0 - 75.9 (591)",7.4,28.7,21.3
48161,"""Freestone, (TX)""",118.3,"108.7 - 131.0 (582)",17,34.9,38.2
48163,"""Frio, (TX)""",153,"131.1 - 349.8 (586)",4.5,25.1,24.4
48167,"""Galveston, (TX)""",80.9,"76.0 - 91.3 (584)",10.7,33.6,27
48171,"""Gillespie, (TX)""",86.4,"76.0 - 91.3 (584)",2.3,28.8,27.1
48173,"""Glasscock, (TX)""",-1,,9.8,23,21.3
48175,"""Goliad, (TX)""",104.9,"91.4 - 108.6 (588)",6,27.1,28.1
48177,"""Gonzales, (TX)""",110.4,"108.7 - 131.0 (582)",22.3,30,25.4
48185,"""Grimes, (TX)""",131.6,"131.1 - 349.8 (586)",12.9,36.9,34.5
48187,"""Guadalupe, (TX)""",106.2,"91.4 - 108.6 (588)",9.4,33.7,22.6
48193,"""Hamilton, (TX)""",63.6,"28.0 - 75.9 (591)",13.2,24.4,26.1
48199,"""Hardin, (TX)""",109.1,"108.7 - 131.0 (582)",6.5,37.6,28.6
48201,"""Harris, (TX)""",87.6,"76.0 - 91.3 (584)",10.3,27.6,22.9
48209,"""Hays, (TX)""",76.4,"76.0 - 91.3 (584)",8.5,30,19.6
48215,"""Hidalgo, (TX)""",104.9,"91.4 - 108.6 (588)",11.3,34.4,21.7
48217,"""Hill, (TX)""",136.9,"131.1 - 349.8 (586)",8.1,32.4,36.3
48225,"""Houston, (TX)""",156.6,"131.1 - 349.8 (586)",9.2,24.3,30.3
48229,"""Hudspeth, (TX)""",-1,,16.1,34.4,25.1
48235,"""Irion, (TX)""",-1,,5.2,24.1,23.8
48239,"""Jackson, (TX)""",113.4,"108.7 - 131.0 (582)",14.9,33.4,24.7
48241,"""Jasper, (TX)""",120.4,"108.7 - 131.0 (582)",9.7,41.6,26.8
48243,"""Jeff Davis, (TX)""",-1,,5.4,25.6,21.2
48245,"""Jefferson, (TX)""",114.8,"108.7 - 131.0 (582)",13.4,34.9,31.6
48247,"""Jim Hogg, (TX)""",121.8,"108.7 - 131.0 (582)",7.3,24.4,19.4
48249,"""Jim Wells, (TX)""",196.9,"131.1 - 349.8 (586)",12.2,32.2,25.4
48255,"""Karnes, (TX)""",138.9,"131.1 - 349.8 (586)",3.4,28.7,20.8
48259,"""Kendall, (TX)""",92.1,"91.4 - 108.6 (588)",4.9,22.3,22.4
48261,"""Kenedy, (TX)""",-1,,7.2,22.5,19.4
48265,"""Kerr, (TX)""",74.7,"28.0 - 75.9 (591)",17.3,23.7,23.9
48267,"""Kimble, (TX)""",152.8,"131.1 - 349.8 (586)",5,30.3,25.3
48271,"""Kinney, (TX)""",-1,,4.2,27.2,20.7
48273,"""Kleberg, (TX)""",160.7,"131.1 - 349.8 (586)",6,34.2,21.6
48281,"""Lampasas, (TX)""",73.8,"28.0 - 75.9 (591)",4.5,29.7,23.9
48283,"""La Salle, (TX)""",135.1,"131.1 - 349.8 (586)",9.5,29.8,24.8
48285,"""Lavaca, (TX)""",141.7,"131.1 - 349.8 (586)",16.3,35.9,31.5
48287,"""Lee, (TX)""",82.1,"76.0 - 91.3 (584)",13.5,41.5,33.5
48289,"""Leon, (TX)""",67.3,"28.0 - 75.9 (591)",16.6,34,25.7
48291,"""Liberty, (TX)""",175.4,"131.1 - 349.8 (586)",19,33.7,37.9
48293,"""Limestone, (TX)""",110.8,"108.7 - 131.0 (582)",21.4,29.3,28.7
48297,"""Live Oak, (TX)""",75.1,"28.0 - 75.9 (591)",12.8,28.6,20.4
48299,"""Llano, (TX)""",75.4,"28.0 - 75.9 (591)",7.7,25.7,23.9
48301,"""Loving, (TX)""",-1,,4.3,27.9,22.6
48307,"""McCulloch, (TX)""",85,"76.0 - 91.3 (584)",10.7,35.4,29.9
48309,"""McLennan, (TX)""",115.4,"108.7 - 131.0 (582)",9.3,32.8,23.2
48311,"""McMullen, (TX)""",-1,,9.1,26,28.3
48313,"""Madison, (TX)""",122.3,"108.7 - 131.0 (582)",13.1,27.2,28.3
48319,"""Mason, (TX)""",-1,,8.8,25.4,21.1
48321,"""Matagorda, (TX)""",124.1,"108.7 - 131.0 (582)",8.4,37.8,32.6
48323,"""Maverick, (TX)""",63.6,"28.0 - 75.9 (591)",16.4,38.3,29.4
48325,"""Medina, (TX)""",112.5,"108.7 - 131.0 (582)",11.1,33.7,24.6
48327,"""Menard, (TX)""",201.5,"131.1 - 349.8 (586)",10.2,34.2,22.4
48329,"""Midland, (TX)""",116.3,"108.7 - 131.0 (582)",6.7,34.4,25.6
48331,"""Milam, (TX)""",118.9,"108.7 - 131.0 (582)",11.7,35.5,29.3
48333,"""Mills, (TX)""",77.4,"76.0 - 91.3 (584)",4.4,29.6,26.5
48339,"""Montgomery, (TX)""",74.9,"28.0 - 75.9 (591)",8.3,25.8,21.8
48347,"""Nacogdoches, (TX)""",96.1,"91.4 - 108.6 (588)",14.7,35.6,28.4
48349,"""Navarro, (TX)""",118.4,"108.7 - 131.0 (582)",8.5,30.3,23.8
48351,"""Newton, (TX)""",185.8,"131.1 - 349.8 (586)",10.1,36.6,26.6
48355,"""Nueces, (TX)""",88.3,"76.0 - 91.3 (584)",12.5,32.7,24.6
48361,"""Orange, (TX)""",154.6,"131.1 - 349.8 (586)",13.7,40.9,36.9
48371,"""Pecos, (TX)""",91,"76.0 - 91.3 (584)",10.6,46.4,26
48373,"""Polk, (TX)""",118.7,"108.7 - 131.0 (582)",13.7,44.4,30
48377,"""Presidio, (TX)""",-1,,16.8,29.7,28.5
48383,"""Reagan, (TX)""",-1,,6.2,28.1,19.8
48385,"""Real, (TX)""",126.4,"108.7 - 131.0 (582)",6.9,24.5,23.4
48389,"""Reeves, (TX)""",130,"108.7 - 131.0 (582)",7.6,28.5,25.9
48391,"""Refugio, (TX)""",90.6,"76.0 - 91.3 (584)",8.5,20.9,25.4
48395,"""Robertson, (TX)""",134.6,"131.1 - 349.8 (586)",13.8,36.6,33.5
48399,"""Runnels, (TX)""",99.1,"91.4 - 108.6 (588)",12.1,28.7,27
48403,"""Sabine, (TX)""",173.8,"131.1 - 349.8 (586)",5.6,32.4,24.6
48405,"""San Augustine, (TX)""",66.1,"28.0 - 75.9 (591)",20.3,40.1,23.5
48407,"""San Jacinto, (TX)""",93.5,"91.4 - 108.6 (588)",11.6,29.5,24.5
48409,"""San Patricio, (TX)""",94.3,"91.4 - 108.6 (588)",9.6,40.5,33
48411,"""San Saba, (TX)""",108.9,"108.7 - 131.0 (582)",4.8,25.2,25.8
48413,"""Schleicher, (TX)""",-1,,5.1,23,19.7
48419,"""Shelby, (TX)""",129.9,"108.7 - 131.0 (582)",9.2,26.1,29.6
48427,"""Starr, (TX)""",113.8,"108.7 - 131.0 (582)",10.6,38.4,27.6
48431,"""Sterling, (TX)""",-1,,9.5,24.3,22.2
48435,"""Sutton, (TX)""",-1,,6.8,32.6,20.7
48443,"""Terrell, (TX)""",-1,,8.3,25.6,27.9
48451,"""Tom Green, (TX)""",62.5,"28.0 - 75.9 (591)",11.6,29.1,24.4
48453,"""Travis, (TX)""",64.9,"28.0 - 75.9 (591)",7.8,22,17
48455,"""Trinity, (TX)""",107,"91.4 - 108.6 (588)",26.8,40.4,26.6
48457,"""Tyler, (TX)""",171.9,"131.1 - 349.8 (586)",5.3,33.5,32.3
48461,"""Upton, (TX)""",176.8,"131.1 - 349.8 (586)",6.5,23.6,21.1
48463,"""Uvalde, (TX)""",103.9,"91.4 - 108.6 (588)",14.8,31.5,29.6
48465,"""Val Verde, (TX)""",88.5,"76.0 - 91.3 (584)",7.9,25.3,24.1
48469,"""Victoria, (TX)""",86.6,"76.0 - 91.3 (584)",17.1,36.5,29.1
48471,"""Walker, (TX)""",78,"76.0 - 91.3 (584)",16,35.9,30.7
48473,"""Waller, (TX)""",117.4,"108.7 - 131.0 (582)",11,36.1,31.5
48475,"""Ward, (TX)""",209.6,"131.1 - 349.8 (586)",21,42.5,30.1
48477,"""Washington, (TX)""",65.7,"28.0 - 75.9 (591)",13.6,29.5,33.2
48479,"""Webb, (TX)""",92.3,"91.4 - 108.6 (588)",6.9,37.7,29.7
48481,"""Wharton, (TX)""",122.1,"108.7 - 131.0 (582)",13.5,36.8,25.9
48489,"""Willacy, (TX)""",122.3,"108.7 - 131.0 (582)",24.2,40.3,28.6
48491,"""Williamson, (TX)""",69.3,"28.0 - 75.9 (591)",8.8,29.8,19.8
48493,"""Wilson, (TX)""",109.4,"108.7 - 131.0 (582)",11.1,32.9,32.6
48495,"""Winkler, (TX)""",216.3,"131.1 - 349.8 (586)",9.4,37.4,25.3
48505,"""Zapata, (TX)""",70.9,"28.0 - 75.9 (591)",4.4,31.3,19.5
48507,"""Zavala, (TX)""",136.4,"131.1 - 349.8 (586)",3.8,24.3,19.7
05007,"""Benton, (AR)""",115.6,"108.7 - 131.0 (582)",8.6,29.2,23.5
05033,"""Crawford, (AR)""",144.9,"131.1 - 349.8 (586)",13.2,35.4,29.8
05047,"""Franklin, (AR)""",171.6,"131.1 - 349.8 (586)",11.1,34,35.4
05057,"""Hempstead, (AR)""",150.1,"131.1 - 349.8 (586)",16.4,29,35.4
05061,"""Howard, (AR)""",193.9,"131.1 - 349.8 (586)",10.9,45,28.2
05081,"""Little River, (AR)""",108,"91.4 - 108.6 (588)",18.6,38.1,34
05083,"""Logan, (AR)""",144.7,"131.1 - 349.8 (586)",15.8,33,33.4
05087,"""Madison, (AR)""",202.9,"131.1 - 349.8 (586)",10.1,34.6,29.3
05091,"""Miller, (AR)""",90.9,"76.0 - 91.3 (584)",10.8,34.1,39.2
05113,"""Polk, (AR)""",122,"108.7 - 131.0 (582)",10.3,34.1,29.5
05127,"""Scott, (AR)""",138.9,"131.1 - 349.8 (586)",15.6,38.6,35.5
05131,"""Sebastian, (AR)""",151.1,"131.1 - 349.8 (586)",11.1,31.1,29.1
05133,"""Sevier, (AR)""",106.5,"91.4 - 108.6 (588)",13.2,33.2,36.1
05143,"""Washington, (AR)""",197.8,"131.1 - 349.8 (586)",9.3,29.9,25.7
08001,"""Adams, (CO)""",72.5,"28.0 - 75.9 (591)",8,27.7,20
08003,"""Alamosa, (CO)""",107.5,"91.4 - 108.6 (588)",6.2,24,23.8
08005,"""Arapahoe, (CO)""",55,"28.0 - 75.9 (591)",6.8,21.9,16.5
08009,"""Baca, (CO)""",94.7,"91.4 - 108.6 (588)",11.7,30.8,25.9
08011,"""Bent, (CO)""",106.8,"91.4 - 108.6 (588)",6.8,29.9,23.6
08013,"""Boulder, (CO)""",45.3,"28.0 - 75.9 (591)",4.6,15.1,9.4
08014,"""Broomfield, (CO)""",44.1,"28.0 - 75.9 (591)",6.5,19.2,12.9
08015,"""Chaffee, (CO)""",60.4,"28.0 - 75.9 (591)",5.2,14.8,16
08017,"""Cheyenne, (CO)""",-1,,10,22.6,29.1
08019,"""Clear Creek, (CO)""",51.3,"28.0 - 75.9 (591)",5.2,20.3,15.8
08021,"""Conejos, (CO)""",98.3,"91.4 - 108.6 (588)",6.3,25.5,24.1
08023,"""Costilla, (CO)""",-1,,9.9,27.6,22.8
08025,"""Crowley, (CO)""",-1,,5.6,30.8,20.5
08027,"""Custer, (CO)""",-1,,4.2,27.8,19
08031,"""Denver, (CO)""",63.3,"28.0 - 75.9 (591)",5.7,17,13.1
08035,"""Douglas, (CO)""",33.7,"28.0 - 75.9 (591)",4.6,19.1,10.7
08037,"""Eagle, (CO)""",28,"28.0 - 75.9 (591)",2.6,12.7,12.1
08039,"""Elbert, (CO)""",74.6,"28.0 - 75.9 (591)",4.8,27,17.7
08041,"""El Paso, (CO)""",73.8,"28.0 - 75.9 (591)",6.5,22.2,16.3
08043,"""Fremont, (CO)""",99.5,"91.4 - 108.6 (588)",6.6,27.5,19.6
08047,"""Gilpin, (CO)""",-1,,4.3,25.8,18.5
08049,"""Grand, (CO)""",45.3,"28.0 - 75.9 (591)",3.9,17.1,14.3
08055,"""Huerfano, (CO)""",65,"28.0 - 75.9 (591)",5.1,26.8,19.2
08057,"""Jackson, (CO)""",-1,,6.7,27.3,21.8
08059,"""Jefferson, (CO)""",70.1,"28.0 - 75.9 (591)",5.1,20.1,13.5
08061,"""Kiowa, (CO)""",-1,,6.9,29.6,28.5
08063,"""Kit Carson, (CO)""",69.3,"28.0 - 75.9 (591)",7.6,31.2,19.7
08065,"""Lake, (CO)""",-1,,7.2,24.4,18
08069,"""Larimer, (CO)""",52.4,"28.0 - 75.9 (591)",4.7,20.1,12.9
08071,"""Las Animas, (CO)""",94,"91.4 - 108.6 (588)",7.7,29.3,28.2
08073,"""Lincoln, (CO)""",-1,,7.9,30.1,21.2
08075,"""Logan, (CO)""",88,"76.0 - 91.3 (584)",10,38.2,22.8
08087,"""Morgan, (CO)""",62.5,"28.0 - 75.9 (591)",9.1,34.9,20.8
08089,"""Otero, (CO)""",140.1,"131.1 - 349.8 (586)",9.6,35,21.2
08093,"""Park, (CO)""",55.6,"28.0 - 75.9 (591)",3.1,22.6,16.7
08095,"""Phillips, (CO)""",86.9,"76.0 - 91.3 (584)",9.6,31.5,23.5
08099,"""Prowers, (CO)""",66,"28.0 - 75.9 (591)",10.8,34,20.2
08101,"""Pueblo, (CO)""",59.1,"28.0 - 75.9 (591)",8.1,29.4,21.1
08105,"""Rio Grande, (CO)""",83,"76.0 - 91.3 (584)",6.2,27.1,20.2
08109,"""Saguache, (CO)""",-1,,10.9,28.7,21.9
08115,"""Sedgwick, (CO)""",182.5,"131.1 - 349.8 (586)",8.7,26.6,24.7
08117,"""Summit, (CO)""",30.1,"28.0 - 75.9 (591)",3.3,15.7,10.8
08119,"""Teller, (CO)""",76.7,"76.0 - 91.3 (584)",4.6,20.1,14.4
08121,"""Washington, (CO)""",-1,,11.1,32.3,28.4
08123,"""Weld, (CO)""",56.6,"28.0 - 75.9 (591)",6.9,28.8,18.5
08125,"""Yuma, (CO)""",47.5,"28.0 - 75.9 (591)",7.7,27.3,20.2
19001,"""Adair, (IA)""",122.9,"108.7 - 131.0 (582)",9.4,31.3,25.2
19003,"""Adams, (IA)""",129.4,"108.7 - 131.0 (582)",11.4,29.7,23
19009,"""Audubon, (IA)""",-1,,6.5,29.6,27.1
19015,"""Boone, (IA)""",113.1,"108.7 - 131.0 (582)",7.8,35.5,23.8
19021,"""Buena Vista, (IA)""",114.7,"108.7 - 131.0 (582)",8.2,33.8,23.2
19025,"""Calhoun, (IA)""",114,"108.7 - 131.0 (582)",8.5,36.4,29.1
19027,"""Carroll, (IA)""",81.4,"76.0 - 91.3 (584)",8.1,33.9,24.9
19029,"""Cass, (IA)""",152.9,"131.1 - 349.8 (586)",7.4,34.1,20.5
19035,"""Cherokee, (IA)""",97.9,"91.4 - 108.6 (588)",10.9,35.1,25.4
19039,"""Clarke, (IA)""",141.2,"131.1 - 349.8 (586)",9.9,36.4,26.2
19041,"""Clay, (IA)""",77.5,"76.0 - 91.3 (584)",9.6,34.9,19.5
19047,"""Crawford, (IA)""",87.5,"76.0 - 91.3 (584)",10.6,33.3,26.1
19049,"""Dallas, (IA)""",78.4,"76.0 - 91.3 (584)",7.7,28.4,20.8
19053,"""Decatur, (IA)""",104.1,"91.4 - 108.6 (588)",16.2,40.9,27.9
19059,"""Dickinson, (IA)""",97.3,"91.4 - 108.6 (588)",9,27.8,21
19063,"""Emmet, (IA)""",128.9,"108.7 - 131.0 (582)",4.9,40.5,24.7
19071,"""Fremont, (IA)""",72.9,"28.0 - 75.9 (591)",7.4,32.1,25
19073,"""Greene, (IA)""",124,"108.7 - 131.0 (582)",16.2,42.3,31.9
19077,"""Guthrie, (IA)""",108.5,"91.4 - 108.6 (588)",5.4,33.4,33.7
19079,"""Hamilton, (IA)""",85.2,"76.0 - 91.3 (584)",9.9,32.7,23
19081,"""Hancock, (IA)""",73.4,"28.0 - 75.9 (591)",4.5,34.3,21.5
19085,"""Harrison, (IA)""",100.9,"91.4 - 108.6 (588)",12.4,40.1,23.7
19091,"""Humboldt, (IA)""",172.7,"131.1 - 349.8 (586)",5,28.7,20.7
19093,"""Ida, (IA)""",133.4,"131.1 - 349.8 (586)",5.8,29.9,28.5
19109,"""Kossuth, (IA)""",122.8,"108.7 - 131.0 (582)",6.1,36.2,24.5
19119,"""Lyon, (IA)""",78.9,"76.0 - 91.3 (584)",13.6,39.4,26
19121,"""Madison, (IA)""",102.5,"91.4 - 108.6 (588)",9.7,36.9,24.3
19129,"""Mills, (IA)""",78,"76.0 - 91.3 (584)",5.3,32.3,28.3
19133,"""Monona, (IA)""",218.8,"131.1 - 349.8 (586)",11.4,38.7,28.6
19137,"""Montgomery, (IA)""",146.6,"131.1 - 349.8 (586)",11,25.1,22.2
19141,"""O'Brien, (IA)""",106.5,"91.4 - 108.6 (588)",6.6,27.8,25
19143,"""Osceola, (IA)""",107,"91.4 - 108.6 (588)",5.4,31.4,20.6
19145,"""Page, (IA)""",131.5,"131.1 - 349.8 (586)",13.2,44.5,25.5
19147,"""Palo Alto, (IA)""",95.2,"91.4 - 108.6 (588)",10.5,31.4,25.2
19149,"""Plymouth, (IA)""",66.2,"28.0 - 75.9 (591)",8.4,32.2,27.2
19151,"""Pocahontas, (IA)""",214.4,"131.1 - 349.8 (586)",7.5,37.9,27
19155,"""Pottawattamie, (IA)""",95.1,"91.4 - 108.6 (588)",10.4,41.2,24.6
19159,"""Ringgold, (IA)""",139.4,"131.1 - 349.8 (586)",6.6,32.7,24.4
19161,"""Sac, (IA)""",116.5,"108.7 - 131.0 (582)",6.9,29.9,24.1
19165,"""Shelby, (IA)""",63.8,"28.0 - 75.9 (591)",10,34.9,23.6
19167,"""Sioux, (IA)""",52.2,"28.0 - 75.9 (591)",6,28.5,18.4
19173,"""Taylor, (IA)""",115.8,"108.7 - 131.0 (582)",9.3,32,24.6
19175,"""Union, (IA)""",111.1,"108.7 - 131.0 (582)",16.1,41.1,24
19187,"""Webster, (IA)""",139,"131.1 - 349.8 (586)",9.6,37.6,23.9
19189,"""Winnebago, (IA)""",112,"108.7 - 131.0 (582)",5.5,40,26.8
19193,"""Woodbury, (IA)""",76.8,"76.0 - 91.3 (584)",8.4,35.4,25.7
19197,"""Wright, (IA)""",116.8,"108.7 - 131.0 (582)",5.1,36.8,26
20001,"""Allen, (KS)""",101.6,"91.4 - 108.6 (588)",14.7,38.8,29.2
20003,"""Anderson, (KS)""",86.7,"76.0 - 91.3 (584)",9.3,35.2,24.9
20005,"""Atchison, (KS)""",93.2,"91.4 - 108.6 (588)",9.9,44.3,31.7
20007,"""Barber, (KS)""",114.5,"108.7 - 131.0 (582)",8.1,26.6,25.6
20009,"""Barton, (KS)""",109.3,"108.7 - 131.0 (582)",10.6,39.1,26.3
20011,"""Bourbon, (KS)""",95.6,"91.4 - 108.6 (588)",9.8,35.1,29.9
20013,"""Brown, (KS)""",140.7,"131.1 - 349.8 (586)",11.3,37.4,31.2
20015,"""Butler, (KS)""",103.8,"91.4 - 108.6 (588)",9,35.3,26.3
20017,"""Chase, (KS)""",-1,,7.8,34.8,22.7
20019,"""Chautauqua, (KS)""",167.8,"131.1 - 349.8 (586)",9.7,32.2,28.6
20021,"""Cherokee, (KS)""",143.8,"131.1 - 349.8 (586)",13,42.4,30
20023,"""Cheyenne, (KS)""",145.8,"131.1 - 349.8 (586)",6.4,32.4,25.1
20025,"""Clark, (KS)""",-1,,9.3,31.8,28.6
20027,"""Clay, (KS)""",73.4,"28.0 - 75.9 (591)",7.7,28.6,26.8
20029,"""Cloud, (KS)""",103.1,"91.4 - 108.6 (588)",8.3,41.1,27.7
20031,"""Coffey, (KS)""",100.7,"91.4 - 108.6 (588)",8.5,38.5,25.6
20033,"""Comanche, (KS)""",-1,,5.7,26,28.8
20035,"""Cowley, (KS)""",102.6,"91.4 - 108.6 (588)",10.8,39.1,26.6
20037,"""Crawford, (KS)""",126.5,"108.7 - 131.0 (582)",10.6,33.8,27.3
20039,"""Decatur, (KS)""",121.8,"108.7 - 131.0 (582)",8.5,31.4,31
20041,"""Dickinson, (KS)""",108.1,"91.4 - 108.6 (588)",8.9,35.9,29.7
20043,"""Doniphan, (KS)""",143.2,"131.1 - 349.8 (586)",9,37.4,29.8
20045,"""Douglas, (KS)""",76.9,"76.0 - 91.3 (584)",7.2,28.2,17.4
20047,"""Edwards, (KS)""",137.3,"131.1 - 349.8 (586)",12.1,38.7,26.4
20049,"""Elk, (KS)""",178,"131.1 - 349.8 (586)",19.2,33.2,30.1
20051,"""Ellis, (KS)""",84.2,"76.0 - 91.3 (584)",7.1,30,26.3
20053,"""Ellsworth, (KS)""",128.9,"108.7 - 131.0 (582)",9.8,36.9,27.9
20055,"""Finney, (KS)""",73.4,"28.0 - 75.9 (591)",9.2,36.1,28.1
20057,"""Ford, (KS)""",125.3,"108.7 - 131.0 (582)",8.8,30.7,27
20059,"""Franklin, (KS)""",110.1,"108.7 - 131.0 (582)",8.1,32.6,24.4
20061,"""Geary, (KS)""",156.1,"131.1 - 349.8 (586)",12.2,38.9,24.5
20063,"""Gove, (KS)""",-1,,10.8,28.4,27.8
20065,"""Graham, (KS)""",-1,,11.6,30.3,31.7
20067,"""Grant, (KS)""",115.3,"108.7 - 131.0 (582)",8.4,31.6,28
20069,"""Gray, (KS)""",107.2,"91.4 - 108.6 (588)",8.2,31,28.9
20071,"""Greeley, (KS)""",-1,,7.1,27.9,32
20073,"""Greenwood, (KS)""",115.7,"108.7 - 131.0 (582)",10,37.3,29.2
20075,"""Hamilton, (KS)""",-1,,17.2,39.1,26.3
20077,"""Harper, (KS)""",70.3,"28.0 - 75.9 (591)",10,37.1,33.5
20079,"""Harvey, (KS)""",107.5,"91.4 - 108.6 (588)",8.4,31.1,24.6
20081,"""Haskell, (KS)""",-1,,4.3,33.5,28.2
20083,"""Hodgeman, (KS)""",-1,,11.7,35.3,22
20085,"""Jackson, (KS)""",131.7,"131.1 - 349.8 (586)",9,37.6,26.2
20087,"""Jefferson, (KS)""",90,"76.0 - 91.3 (584)",9.8,34.7,23.1
20089,"""Jewell, (KS)""",-1,,9.6,28.7,22.7
20091,"""Johnson, (KS)""",58.5,"28.0 - 75.9 (591)",7.1,26.9,17.2
20093,"""Kearny, (KS)""",-1,,9.1,34.8,23.4
20095,"""Kingman, (KS)""",182.5,"131.1 - 349.8 (586)",10.5,31.5,30
20097,"""Kiowa, (KS)""",-1,,8.4,29.6,28.2
20099,"""Labette, (KS)""",126.6,"108.7 - 131.0 (582)",11.1,37.5,31.2
20101,"""Lane, (KS)""",-1,,13.5,30.7,29.1
20103,"""Leavenworth, (KS)""",98.4,"91.4 - 108.6 (588)",10,36.7,24.5
20105,"""Lincoln, (KS)""",-1,,3.3,32.7,21.4
20107,"""Linn, (KS)""",115.8,"108.7 - 131.0 (582)",9.3,40.6,31.6
20109,"""Logan, (KS)""",-1,,10,31.3,25.2
20111,"""Lyon, (KS)""",85.6,"76.0 - 91.3 (584)",9.1,39.4,22.9
20113,"""McPherson, (KS)""",88.8,"76.0 - 91.3 (584)",9.1,30.9,20.5
20115,"""Marion, (KS)""",76.6,"76.0 - 91.3 (584)",5.3,41,26.8
20117,"""Marshall, (KS)""",81.9,"76.0 - 91.3 (584)",9.1,35.4,27.1
20119,"""Meade, (KS)""",107.2,"91.4 - 108.6 (588)",12.8,35.1,29.3
20121,"""Miami, (KS)""",89.8,"76.0 - 91.3 (584)",10.1,35,28
20123,"""Mitchell, (KS)""",97.8,"91.4 - 108.6 (588)",5.8,29.5,24.3
20125,"""Montgomery, (KS)""",209.1,"131.1 - 349.8 (586)",10.4,41.1,30.7
20127,"""Morris, (KS)""",83.5,"76.0 - 91.3 (584)",11.2,39.5,28.3
20129,"""Morton, (KS)""",196.4,"131.1 - 349.8 (586)",6.5,29.1,29.7
20131,"""Nemaha, (KS)""",77.8,"76.0 - 91.3 (584)",6.2,33.4,29
20133,"""Neosho, (KS)""",124.7,"108.7 - 131.0 (582)",12.5,38.6,28.7
20135,"""Ness, (KS)""",-1,,7.8,33.3,26.1
20137,"""Norton, (KS)""",77.6,"76.0 - 91.3 (584)",9.1,29.9,27.5
20139,"""Osage, (KS)""",98,"91.4 - 108.6 (588)",8,39.5,27.5
20141,"""Osborne, (KS)""",182.8,"131.1 - 349.8 (586)",11.7,28.4,28
20143,"""Ottawa, (KS)""",89.3,"76.0 - 91.3 (584)",9.6,33.2,28.7
20145,"""Pawnee, (KS)""",116.5,"108.7 - 131.0 (582)",11.9,37,29.8
20147,"""Phillips, (KS)""",92.2,"91.4 - 108.6 (588)",5.6,34.2,32.6
20149,"""Pottawatomie, (KS)""",88.2,"76.0 - 91.3 (584)",9.3,31.1,25.7
20151,"""Pratt, (KS)""",94.5,"91.4 - 108.6 (588)",6.9,33.3,26.4
20153,"""Rawlins, (KS)""",-1,,7.4,26.8,25.9
20155,"""Reno, (KS)""",79.5,"76.0 - 91.3 (584)",9.8,36.2,25.7
20157,"""Republic, (KS)""",84.4,"76.0 - 91.3 (584)",3.8,35.3,27.5
20159,"""Rice, (KS)""",119.6,"108.7 - 131.0 (582)",11.5,37.5,28.1
20161,"""Riley, (KS)""",66.9,"28.0 - 75.9 (591)",6.6,26.4,17.7
20163,"""Rooks, (KS)""",91.4,"91.4 - 108.6 (588)",8.5,35.6,28.1
20165,"""Rush, (KS)""",-1,,6.6,39.2,30.3
20167,"""Russell, (KS)""",93.3,"91.4 - 108.6 (588)",9.8,33.1,28.2
20169,"""Saline, (KS)""",72.6,"28.0 - 75.9 (591)",8.7,34.5,27
20171,"""Scott, (KS)""",122.8,"108.7 - 131.0 (582)",8.2,39.7,28.5
20173,"""Sedgwick, (KS)""",97.9,"91.4 - 108.6 (588)",9.9,33.5,25.1
20175,"""Seward, (KS)""",84.6,"76.0 - 91.3 (584)",7.3,35.7,25.4
20177,"""Shawnee, (KS)""",82.7,"76.0 - 91.3 (584)",9.7,37.2,24
20179,"""Sheridan, (KS)""",-1,,5.5,22.4,24
20181,"""Sherman, (KS)""",101.2,"91.4 - 108.6 (588)",17.7,40,27.2
20183,"""Smith, (KS)""",89.1,"76.0 - 91.3 (584)",5.5,38.3,26.1
20185,"""Stafford, (KS)""",-1,,13.4,31.6,22.4
20187,"""Stanton, (KS)""",-1,,3,38.3,30.4
20189,"""Stevens, (KS)""",-1,,10.2,37.9,25.1
20191,"""Sumner, (KS)""",110,"108.7 - 131.0 (582)",11.2,43,30.5
20193,"""Thomas, (KS)""",77.3,"76.0 - 91.3 (584)",4.2,33.4,29.9
20195,"""Trego, (KS)""",189.2,"131.1 - 349.8 (586)",8.7,36.8,29.1
