"cnty_fips","display_name","Value","theme_range","ou_cost"
48293,"""Limestone, (TX)""",223.2,"204.2 - 242.8 (644)",4859
48297,"""Live Oak, (TX)""",163.5,"148.7 - 175.5 (644)",2209
48299,"""Llano, (TX)""",144.6,"26.6 - 148.6 (644)",4061
48301,"""Loving, (TX)""",288,"242.9 - 651.5 (644)",-9999
48307,"""McCulloch, (TX)""",176.2,"175.6 - 204.1 (644)",6059
48309,"""McLennan, (TX)""",224.1,"204.2 - 242.8 (644)",3817
48311,"""McMullen, (TX)""",188.8,"175.6 - 204.1 (644)",2478
48313,"""Madison, (TX)""",225.5,"204.2 - 242.8 (644)",4478
48319,"""Mason, (TX)""",153,"148.7 - 175.5 (644)",3247
48321,"""Matagorda, (TX)""",217.8,"204.2 - 242.8 (644)",3575
48323,"""Maverick, (TX)""",138.3,"26.6 - 148.6 (644)",2322
48325,"""Medina, (TX)""",200.4,"175.6 - 204.1 (644)",2256
48327,"""Menard, (TX)""",214.9,"204.2 - 242.8 (644)",5183
48329,"""Midland, (TX)""",229.7,"204.2 - 242.8 (644)",2145
48331,"""Milam, (TX)""",220,"204.2 - 242.8 (644)",6113
48333,"""Mills, (TX)""",166.4,"148.7 - 175.5 (644)",4683
48339,"""Montgomery, (TX)""",146.9,"26.6 - 148.6 (644)",2897
48347,"""Nacogdoches, (TX)""",199.2,"175.6 - 204.1 (644)",3071
48349,"""Navarro, (TX)""",228.8,"204.2 - 242.8 (644)",2879
48351,"""Newton, (TX)""",324.3,"242.9 - 651.5 (644)",3254
48355,"""Nueces, (TX)""",172.5,"148.7 - 175.5 (644)",1917
48361,"""Orange, (TX)""",292.4,"242.9 - 651.5 (644)",2731
48371,"""Pecos, (TX)""",181.4,"175.6 - 204.1 (644)",5055
48373,"""Polk, (TX)""",232.7,"204.2 - 242.8 (644)",3133
48377,"""Presidio, (TX)""",108.7,"26.6 - 148.6 (644)",3454
48383,"""Reagan, (TX)""",245.2,"242.9 - 651.5 (644)",6223
48385,"""Real, (TX)""",178.3,"175.6 - 204.1 (644)",3659
48389,"""Reeves, (TX)""",250.6,"242.9 - 651.5 (644)",3600
48391,"""Refugio, (TX)""",189.1,"175.6 - 204.1 (644)",4649
48395,"""Robertson, (TX)""",250.4,"242.9 - 651.5 (644)",3608
48399,"""Runnels, (TX)""",190.4,"175.6 - 204.1 (644)",4695
48403,"""Sabine, (TX)""",310.5,"242.9 - 651.5 (644)",3563
48405,"""San Augustine, (TX)""",182.2,"175.6 - 204.1 (644)",3062
48407,"""San Jacinto, (TX)""",182.1,"175.6 - 204.1 (644)",2671
48409,"""San Patricio, (TX)""",184.2,"175.6 - 204.1 (644)",2444
48411,"""San Saba, (TX)""",157.5,"148.7 - 175.5 (644)",4172
48413,"""Schleicher, (TX)""",95.2,"26.6 - 148.6 (644)",8310
48419,"""Shelby, (TX)""",240.6,"204.2 - 242.8 (644)",2937
48427,"""Starr, (TX)""",203.3,"175.6 - 204.1 (644)",3312
48431,"""Sterling, (TX)""",227.1,"204.2 - 242.8 (644)",2808
48435,"""Sutton, (TX)""",179.2,"175.6 - 204.1 (644)",4929
48443,"""Terrell, (TX)""",180,"175.6 - 204.1 (644)",2514
48451,"""Tom Green, (TX)""",123,"26.6 - 148.6 (644)",3843
48453,"""Travis, (TX)""",126.9,"26.6 - 148.6 (644)",2215
48455,"""Trinity, (TX)""",209.9,"204.2 - 242.8 (644)",2868
48457,"""Tyler, (TX)""",284,"242.9 - 651.5 (644)",3144
48461,"""Upton, (TX)""",297.8,"242.9 - 651.5 (644)",6075
48463,"""Uvalde, (TX)""",201,"175.6 - 204.1 (644)",5428
48465,"""Val Verde, (TX)""",172.7,"148.7 - 175.5 (644)",3279
48469,"""Victoria, (TX)""",174.1,"148.7 - 175.5 (644)",2973
48471,"""Walker, (TX)""",152.7,"148.7 - 175.5 (644)",2898
48473,"""Waller, (TX)""",204.1,"175.6 - 204.1 (644)",3039
48475,"""Ward, (TX)""",359,"242.9 - 651.5 (644)",4667
48477,"""Washington, (TX)""",131.6,"26.6 - 148.6 (644)",3846
48479,"""Webb, (TX)""",180.2,"175.6 - 204.1 (644)",2219
48481,"""Wharton, (TX)""",226.6,"204.2 - 242.8 (644)",3512
48489,"""Willacy, (TX)""",209.5,"204.2 - 242.8 (644)",1913
48491,"""Williamson, (TX)""",135.1,"26.6 - 148.6 (644)",3075
48493,"""Wilson, (TX)""",195.8,"175.6 - 204.1 (644)",2485
48495,"""Winkler, (TX)""",327.3,"242.9 - 651.5 (644)",4141
48505,"""Zapata, (TX)""",179.3,"175.6 - 204.1 (644)",1709
48507,"""Zavala, (TX)""",244,"242.9 - 651.5 (644)",3970
05007,"""Benton, (AR)""",226.1,"204.2 - 242.8 (644)",2888
05033,"""Crawford, (AR)""",292.7,"242.9 - 651.5 (644)",3459
05047,"""Franklin, (AR)""",309.8,"242.9 - 651.5 (644)",4060
05057,"""Hempstead, (AR)""",283.5,"242.9 - 651.5 (644)",3298
05061,"""Howard, (AR)""",330.8,"242.9 - 651.5 (644)",4521
05081,"""Little River, (AR)""",229.5,"204.2 - 242.8 (644)",3494
05083,"""Logan, (AR)""",284.1,"242.9 - 651.5 (644)",5097
05087,"""Madison, (AR)""",367.8,"242.9 - 651.5 (644)",2242
05091,"""Miller, (AR)""",180.4,"175.6 - 204.1 (644)",2770
05113,"""Polk, (AR)""",248.9,"242.9 - 651.5 (644)",3336
05127,"""Scott, (AR)""",286.7,"242.9 - 651.5 (644)",4163
05131,"""Sebastian, (AR)""",301,"242.9 - 651.5 (644)",3014
05133,"""Sevier, (AR)""",228.3,"204.2 - 242.8 (644)",3408
05143,"""Washington, (AR)""",381,"242.9 - 651.5 (644)",2711
08001,"""Adams, (CO)""",140,"26.6 - 148.6 (644)",3571
08003,"""Alamosa, (CO)""",168.2,"148.7 - 175.5 (644)",5256
08005,"""Arapahoe, (CO)""",107.5,"26.6 - 148.6 (644)",3275
08009,"""Baca, (CO)""",189.6,"175.6 - 204.1 (644)",6300
08011,"""Bent, (CO)""",206.2,"204.2 - 242.8 (644)",4728
08013,"""Boulder, (CO)""",90.1,"26.6 - 148.6 (644)",2718
08014,"""Broomfield, (CO)""",94,"26.6 - 148.6 (644)",3692
08015,"""Chaffee, (CO)""",118.8,"26.6 - 148.6 (644)",6292
08017,"""Cheyenne, (CO)""",147.4,"26.6 - 148.6 (644)",6881
08019,"""Clear Creek, (CO)""",116.9,"26.6 - 148.6 (644)",2050
08021,"""Conejos, (CO)""",158.6,"148.7 - 175.5 (644)",6421
08023,"""Costilla, (CO)""",155.9,"148.7 - 175.5 (644)",4351
08025,"""Crowley, (CO)""",139.6,"26.6 - 148.6 (644)",3659
08027,"""Custer, (CO)""",104.4,"26.6 - 148.6 (644)",2507
08031,"""Denver, (CO)""",123.8,"26.6 - 148.6 (644)",3433
08035,"""Douglas, (CO)""",67.2,"26.6 - 148.6 (644)",3070
08037,"""Eagle, (CO)""",56.5,"26.6 - 148.6 (644)",4349
08039,"""Elbert, (CO)""",139,"26.6 - 148.6 (644)",2748
08041,"""El Paso, (CO)""",143.8,"26.6 - 148.6 (644)",2885
08043,"""Fremont, (CO)""",175.6,"175.6 - 204.1 (644)",3991
08047,"""Gilpin, (CO)""",153.9,"148.7 - 175.5 (644)",2942
08049,"""Grand, (CO)""",90.2,"26.6 - 148.6 (644)",4973
08055,"""Huerfano, (CO)""",126.8,"26.6 - 148.6 (644)",4452
08057,"""Jackson, (CO)""",108.5,"26.6 - 148.6 (644)",5433
08059,"""Jefferson, (CO)""",135.9,"26.6 - 148.6 (644)",3034
08061,"""Kiowa, (CO)""",182.3,"175.6 - 204.1 (644)",6404
08063,"""Kit Carson, (CO)""",144.1,"26.6 - 148.6 (644)",6124
08065,"""Lake, (CO)""",70,"26.6 - 148.6 (644)",6054
08069,"""Larimer, (CO)""",102.3,"26.6 - 148.6 (644)",4249
08071,"""Las Animas, (CO)""",174.5,"148.7 - 175.5 (644)",5915
08073,"""Lincoln, (CO)""",129.8,"26.6 - 148.6 (644)",6521
08075,"""Logan, (CO)""",155.2,"148.7 - 175.5 (644)",5513
08087,"""Morgan, (CO)""",127.3,"26.6 - 148.6 (644)",5663
08089,"""Otero, (CO)""",249.8,"242.9 - 651.5 (644)",4445
08093,"""Park, (CO)""",109.7,"26.6 - 148.6 (644)",2967
08095,"""Phillips, (CO)""",166.9,"148.7 - 175.5 (644)",12400
08099,"""Prowers, (CO)""",164.7,"148.7 - 175.5 (644)",6600
08101,"""Pueblo, (CO)""",117.8,"26.6 - 148.6 (644)",3193
08105,"""Rio Grande, (CO)""",161.7,"148.7 - 175.5 (644)",5930
08109,"""Saguache, (CO)""",141.1,"26.6 - 148.6 (644)",4495
08115,"""Sedgwick, (CO)""",243.5,"242.9 - 651.5 (644)",10260
08117,"""Summit, (CO)""",61.3,"26.6 - 148.6 (644)",3398
08119,"""Teller, (CO)""",142.3,"26.6 - 148.6 (644)",3450
08121,"""Washington, (CO)""",126.2,"26.6 - 148.6 (644)",7126
08123,"""Weld, (CO)""",111.1,"26.6 - 148.6 (644)",4075
08125,"""Yuma, (CO)""",128.3,"26.6 - 148.6 (644)",7435
19001,"""Adair, (IA)""",217,"204.2 - 242.8 (644)",7475
19003,"""Adams, (IA)""",259.1,"242.9 - 651.5 (644)",10315
19009,"""Audubon, (IA)""",139.1,"26.6 - 148.6 (644)",6844
19015,"""Boone, (IA)""",206.7,"204.2 - 242.8 (644)",4969
19021,"""Buena Vista, (IA)""",223.1,"204.2 - 242.8 (644)",5599
19025,"""Calhoun, (IA)""",229.4,"204.2 - 242.8 (644)",4902
19027,"""Carroll, (IA)""",167.4,"148.7 - 175.5 (644)",4003
19029,"""Cass, (IA)""",268.2,"242.9 - 651.5 (644)",7262
19035,"""Cherokee, (IA)""",180,"175.6 - 204.1 (644)",5093
19039,"""Clarke, (IA)""",233.7,"204.2 - 242.8 (644)",6998
19041,"""Clay, (IA)""",165.8,"148.7 - 175.5 (644)",4821
19047,"""Crawford, (IA)""",171.9,"148.7 - 175.5 (644)",6269
19049,"""Dallas, (IA)""",164.9,"148.7 - 175.5 (644)",2453
19053,"""Decatur, (IA)""",260.5,"242.9 - 651.5 (644)",6522
19059,"""Dickinson, (IA)""",186.2,"175.6 - 204.1 (644)",4622
19063,"""Emmet, (IA)""",214.3,"204.2 - 242.8 (644)",6512
19071,"""Fremont, (IA)""",156.3,"148.7 - 175.5 (644)",7365
19073,"""Greene, (IA)""",224,"204.2 - 242.8 (644)",6046
19077,"""Guthrie, (IA)""",202.2,"175.6 - 204.1 (644)",3412
19079,"""Hamilton, (IA)""",176.3,"175.6 - 204.1 (644)",5110
19081,"""Hancock, (IA)""",181.3,"175.6 - 204.1 (644)",7272
19085,"""Harrison, (IA)""",195.2,"175.6 - 204.1 (644)",7032
19091,"""Humboldt, (IA)""",311.8,"242.9 - 651.5 (644)",5425
19093,"""Ida, (IA)""",241.3,"204.2 - 242.8 (644)",5615
19109,"""Kossuth, (IA)""",238.2,"204.2 - 242.8 (644)",6490
19119,"""Lyon, (IA)""",157.1,"148.7 - 175.5 (644)",8082
19121,"""Madison, (IA)""",190.3,"175.6 - 204.1 (644)",4830
19129,"""Mills, (IA)""",154.3,"148.7 - 175.5 (644)",3984
19133,"""Monona, (IA)""",385,"242.9 - 651.5 (644)",7080
19137,"""Montgomery, (IA)""",253.9,"242.9 - 651.5 (644)",7520
19141,"""O'Brien, (IA)""",192.1,"175.6 - 204.1 (644)",7467
19143,"""Osceola, (IA)""",171.7,"148.7 - 175.5 (644)",6118
19145,"""Page, (IA)""",241.3,"204.2 - 242.8 (644)",9034
19147,"""Palo Alto, (IA)""",198.8,"175.6 - 204.1 (644)",6961
19149,"""Plymouth, (IA)""",132.2,"26.6 - 148.6 (644)",5073
19151,"""Pocahontas, (IA)""",338.8,"242.9 - 651.5 (644)",5499
19155,"""Pottawattamie, (IA)""",182.6,"175.6 - 204.1 (644)",3718
19159,"""Ringgold, (IA)""",255,"242.9 - 651.5 (644)",8309
19161,"""Sac, (IA)""",224,"204.2 - 242.8 (644)",5568
19165,"""Shelby, (IA)""",149.8,"148.7 - 175.5 (644)",6735
19167,"""Sioux, (IA)""",110.4,"26.6 - 148.6 (644)",7962
19173,"""Taylor, (IA)""",237.7,"204.2 - 242.8 (644)",7533
19175,"""Union, (IA)""",228.4,"204.2 - 242.8 (644)",6799
19187,"""Webster, (IA)""",268.7,"242.9 - 651.5 (644)",3556
19189,"""Winnebago, (IA)""",209.6,"204.2 - 242.8 (644)",5407
19193,"""Woodbury, (IA)""",150.1,"148.7 - 175.5 (644)",3097
19197,"""Wright, (IA)""",227.7,"204.2 - 242.8 (644)",6490
20001,"""Allen, (KS)""",215.5,"204.2 - 242.8 (644)",6739
20003,"""Anderson, (KS)""",194.4,"175.6 - 204.1 (644)",7234
20005,"""Atchison, (KS)""",181.3,"175.6 - 204.1 (644)",6063
20007,"""Barber, (KS)""",223,"204.2 - 242.8 (644)",5678
20009,"""Barton, (KS)""",210.3,"204.2 - 242.8 (644)",5086
20011,"""Bourbon, (KS)""",212.5,"204.2 - 242.8 (644)",4574
20013,"""Brown, (KS)""",251.3,"242.9 - 651.5 (644)",7870
20015,"""Butler, (KS)""",196.7,"175.6 - 204.1 (644)",2759
20017,"""Chase, (KS)""",187.3,"175.6 - 204.1 (644)",6184
20019,"""Chautauqua, (KS)""",296.7,"242.9 - 651.5 (644)",4959
20021,"""Cherokee, (KS)""",283.7,"242.9 - 651.5 (644)",5130
20023,"""Cheyenne, (KS)""",216.3,"204.2 - 242.8 (644)",8206
20025,"""Clark, (KS)""",247.2,"242.9 - 651.5 (644)",8551
20027,"""Clay, (KS)""",156.7,"148.7 - 175.5 (644)",6180
20029,"""Cloud, (KS)""",178.4,"175.6 - 204.1 (644)",5046
20031,"""Coffey, (KS)""",192.8,"175.6 - 204.1 (644)",6771
20033,"""Comanche, (KS)""",228.7,"204.2 - 242.8 (644)",6338
20035,"""Cowley, (KS)""",198.6,"175.6 - 204.1 (644)",3721
20037,"""Crawford, (KS)""",260,"242.9 - 651.5 (644)",5103
20039,"""Decatur, (KS)""",158.6,"148.7 - 175.5 (644)",7720
20041,"""Dickinson, (KS)""",205.4,"204.2 - 242.8 (644)",5633
20043,"""Doniphan, (KS)""",223,"204.2 - 242.8 (644)",5615
20045,"""Douglas, (KS)""",148.9,"148.7 - 175.5 (644)",4044
20047,"""Edwards, (KS)""",226.7,"204.2 - 242.8 (644)",7588
20049,"""Elk, (KS)""",308.5,"242.9 - 651.5 (644)",4545
20051,"""Ellis, (KS)""",168.7,"148.7 - 175.5 (644)",5719
20053,"""Ellsworth, (KS)""",202.3,"175.6 - 204.1 (644)",6127
20055,"""Finney, (KS)""",150.9,"148.7 - 175.5 (644)",3308
20057,"""Ford, (KS)""",238,"204.2 - 242.8 (644)",3056
20059,"""Franklin, (KS)""",191,"175.6 - 204.1 (644)",4783
20061,"""Geary, (KS)""",289.9,"242.9 - 651.5 (644)",4419
20063,"""Gove, (KS)""",173.7,"148.7 - 175.5 (644)",6908
20065,"""Graham, (KS)""",162.7,"148.7 - 175.5 (644)",6980
20067,"""Grant, (KS)""",177,"175.6 - 204.1 (644)",3997
20069,"""Gray, (KS)""",203.6,"175.6 - 204.1 (644)",2710
20071,"""Greeley, (KS)""",135.9,"26.6 - 148.6 (644)",8331
20073,"""Greenwood, (KS)""",210.7,"204.2 - 242.8 (644)",5002
20075,"""Hamilton, (KS)""",153.8,"148.7 - 175.5 (644)",6144
20077,"""Harper, (KS)""",186.4,"175.6 - 204.1 (644)",6179
20079,"""Harvey, (KS)""",193.2,"175.6 - 204.1 (644)",3445
20081,"""Haskell, (KS)""",167.8,"148.7 - 175.5 (644)",5513
20083,"""Hodgeman, (KS)""",224.1,"204.2 - 242.8 (644)",5669
20085,"""Jackson, (KS)""",210.6,"204.2 - 242.8 (644)",6650
20087,"""Jefferson, (KS)""",172.2,"148.7 - 175.5 (644)",3495
20089,"""Jewell, (KS)""",166.1,"148.7 - 175.5 (644)",7766
20091,"""Johnson, (KS)""",114.6,"26.6 - 148.6 (644)",3820
20093,"""Kearny, (KS)""",154.6,"148.7 - 175.5 (644)",6379
20095,"""Kingman, (KS)""",230.5,"204.2 - 242.8 (644)",4699
20097,"""Kiowa, (KS)""",228.7,"204.2 - 242.8 (644)",5130
20099,"""Labette, (KS)""",255.6,"242.9 - 651.5 (644)",4835
20101,"""Lane, (KS)""",153.1,"148.7 - 175.5 (644)",5478
20103,"""Leavenworth, (KS)""",186.2,"175.6 - 204.1 (644)",3770
20105,"""Lincoln, (KS)""",145.9,"26.6 - 148.6 (644)",5991
20107,"""Linn, (KS)""",218.9,"204.2 - 242.8 (644)",3768
20109,"""Logan, (KS)""",180,"175.6 - 204.1 (644)",9497
20111,"""Lyon, (KS)""",177.5,"175.6 - 204.1 (644)",7097
20113,"""McPherson, (KS)""",173.5,"148.7 - 175.5 (644)",3529
20115,"""Marion, (KS)""",170.4,"148.7 - 175.5 (644)",5077
20117,"""Marshall, (KS)""",150.8,"148.7 - 175.5 (644)",6259
20119,"""Meade, (KS)""",222.3,"204.2 - 242.8 (644)",5789
20121,"""Miami, (KS)""",164.4,"148.7 - 175.5 (644)",4349
20123,"""Mitchell, (KS)""",191.9,"175.6 - 204.1 (644)",4611
20125,"""Montgomery, (KS)""",397.5,"242.9 - 651.5 (644)",4972
20127,"""Morris, (KS)""",178.6,"175.6 - 204.1 (644)",5756
20129,"""Morton, (KS)""",292.7,"242.9 - 651.5 (644)",3917
20131,"""Nemaha, (KS)""",163.9,"148.7 - 175.5 (644)",7326
20133,"""Neosho, (KS)""",249.3,"242.9 - 651.5 (644)",7370
20135,"""Ness, (KS)""",157.4,"148.7 - 175.5 (644)",6077
20137,"""Norton, (KS)""",153.8,"148.7 - 175.5 (644)",6330
20139,"""Osage, (KS)""",169.4,"148.7 - 175.5 (644)",3985
20141,"""Osborne, (KS)""",240.3,"204.2 - 242.8 (644)",3676
20143,"""Ottawa, (KS)""",165.2,"148.7 - 175.5 (644)",3730
20145,"""Pawnee, (KS)""",209.1,"204.2 - 242.8 (644)",8603
20147,"""Phillips, (KS)""",163,"148.7 - 175.5 (644)",6529
20149,"""Pottawatomie, (KS)""",166.1,"148.7 - 175.5 (644)",5538
20151,"""Pratt, (KS)""",183.5,"175.6 - 204.1 (644)",4606
20153,"""Rawlins, (KS)""",194.3,"175.6 - 204.1 (644)",8923
20155,"""Reno, (KS)""",165.5,"148.7 - 175.5 (644)",3816
20157,"""Republic, (KS)""",182.9,"175.6 - 204.1 (644)",4779
20159,"""Rice, (KS)""",198.1,"175.6 - 204.1 (644)",4475
20161,"""Riley, (KS)""",134.1,"26.6 - 148.6 (644)",3667
20163,"""Rooks, (KS)""",184.7,"175.6 - 204.1 (644)",7208
20165,"""Rush, (KS)""",190.1,"175.6 - 204.1 (644)",6305
20167,"""Russell, (KS)""",192,"175.6 - 204.1 (644)",7333
20169,"""Saline, (KS)""",147.2,"26.6 - 148.6 (644)",3616
20171,"""Scott, (KS)""",149.6,"148.7 - 175.5 (644)",7540
20173,"""Sedgwick, (KS)""",191.5,"175.6 - 204.1 (644)",2086
20175,"""Seward, (KS)""",173,"148.7 - 175.5 (644)",3102
20177,"""Shawnee, (KS)""",161.5,"148.7 - 175.5 (644)",3921
20179,"""Sheridan, (KS)""",160.1,"148.7 - 175.5 (644)",8971
20181,"""Sherman, (KS)""",176.2,"175.6 - 204.1 (644)",8307
20183,"""Smith, (KS)""",184.5,"175.6 - 204.1 (644)",7438
20185,"""Stafford, (KS)""",168.3,"148.7 - 175.5 (644)",4460
20187,"""Stanton, (KS)""",207.4,"204.2 - 242.8 (644)",7260
20189,"""Stevens, (KS)""",150.1,"148.7 - 175.5 (644)",4393
20191,"""Sumner, (KS)""",207.5,"204.2 - 242.8 (644)",3049
20193,"""Thomas, (KS)""",175.6,"175.6 - 204.1 (644)",7547
20195,"""Trego, (KS)""",247.3,"242.9 - 651.5 (644)",8187
20197,"""Wabaunsee, (KS)""",152.4,"148.7 - 175.5 (644)",4935
20199,"""Wallace, (KS)""",157.8,"148.7 - 175.5 (644)",14464
20201,"""Washington, (KS)""",185.7,"175.6 - 204.1 (644)",6443
20203,"""Wichita, (KS)""",164.4,"148.7 - 175.5 (644)",6217
20205,"""Wilson, (KS)""",296.8,"242.9 - 651.5 (644)",5709
20207,"""Woodson, (KS)""",222,"204.2 - 242.8 (644)",6372
20209,"""Wyandotte, (KS)""",174.8,"148.7 - 175.5 (644)",3390
22017,"""Caddo, (LA)""",176,"175.6 - 204.1 (644)",3672
27013,"""Blue Earth, (MN)""",118.7,"26.6 - 148.6 (644)",2714
27015,"""Brown, (MN)""",111.9,"26.6 - 148.6 (644)",6718
27033,"""Cottonwood, (MN)""",188.3,"175.6 - 204.1 (644)",7951
27043,"""Faribault, (MN)""",236.5,"204.2 - 242.8 (644)",5562
27063,"""Jackson, (MN)""",152.4,"148.7 - 175.5 (644)",6934
27079,"""Le Sueur, (MN)""",126.1,"26.6 - 148.6 (644)",5571
27081,"""Lincoln, (MN)""",184.3,"175.6 - 204.1 (644)",8464
27083,"""Lyon, (MN)""",126.5,"26.6 - 148.6 (644)",7704
27091,"""Martin, (MN)""",143.8,"26.6 - 148.6 (644)",6083
27101,"""Murray, (MN)""",137.3,"26.6 - 148.6 (644)",8959
27103,"""Nicollet, (MN)""",117.6,"26.6 - 148.6 (644)",4125
27105,"""Nobles, (MN)""",146.7,"26.6 - 148.6 (644)",6774
27117,"""Pipestone, (MN)""",150,"148.7 - 175.5 (644)",7358
27127,"""Redwood, (MN)""",127.3,"26.6 - 148.6 (644)",6480
27133,"""Rock, (MN)""",178,"175.6 - 204.1 (644)",7320
27143,"""Sibley, (MN)""",110.5,"26.6 - 148.6 (644)",7187
27165,"""Watonwan, (MN)""",119.9,"26.6 - 148.6 (644)",6431
29003,"""Andrew, (MO)""",203.4,"175.6 - 204.1 (644)",5508
29005,"""Atchison, (MO)""",179.3,"175.6 - 204.1 (644)",5198
29009,"""Barry, (MO)""",289.4,"242.9 - 651.5 (644)",6634
29011,"""Barton, (MO)""",274.9,"242.9 - 651.5 (644)",8329
29013,"""Bates, (MO)""",180.2,"175.6 - 204.1 (644)",6013
29021,"""Buchanan, (MO)""",202.2,"175.6 - 204.1 (644)",4689
29025,"""Caldwell, (MO)""",193.9,"175.6 - 204.1 (644)",5531
29037,"""Cass, (MO)""",153.2,"148.7 - 175.5 (644)",4663
29039,"""Cedar, (MO)""",338.3,"242.9 - 651.5 (644)",5554
29047,"""Clay, (MO)""",125.9,"26.6 - 148.6 (644)",3883
29049,"""Clinton, (MO)""",177.2,"175.6 - 204.1 (644)",4700
29057,"""Dade, (MO)""",241.7,"204.2 - 242.8 (644)",5842
29061,"""Daviess, (MO)""",228,"204.2 - 242.8 (644)",5668
29063,"""DeKalb, (MO)""",197.6,"175.6 - 204.1 (644)",4898
29075,"""Gentry, (MO)""",213.7,"204.2 - 242.8 (644)",6118
29081,"""Harrison, (MO)""",285.1,"242.9 - 651.5 (644)",7526
29083,"""Henry, (MO)""",320.2,"242.9 - 651.5 (644)",5943
29087,"""Holt, (MO)""",185.6,"175.6 - 204.1 (644)",5538
29095,"""Jackson, (MO)""",147.7,"26.6 - 148.6 (644)",3554
29097,"""Jasper, (MO)""",278.1,"242.9 - 651.5 (644)",5124
29101,"""Johnson, (MO)""",322.3,"242.9 - 651.5 (644)",4441
29107,"""Lafayette, (MO)""",199.2,"175.6 - 204.1 (644)",5063
29109,"""Lawrence, (MO)""",213.9,"204.2 - 242.8 (644)",5256
29119,"""McDonald, (MO)""",267.7,"242.9 - 651.5 (644)",4933
29145,"""Newton, (MO)""",291.2,"242.9 - 651.5 (644)",6007
29147,"""Nodaway, (MO)""",204.9,"204.2 - 242.8 (644)",5600
29165,"""Platte, (MO)""",120,"26.6 - 148.6 (644)",3856
29177,"""Ray, (MO)""",163.9,"148.7 - 175.5 (644)",5277
29185,"""St. Clair, (MO)""",336.1,"242.9 - 651.5 (644)",6144
29217,"""Vernon, (MO)""",304.3,"242.9 - 651.5 (644)",5368
29227,"""Worth, (MO)""",210.7,"204.2 - 242.8 (644)",6207
31001,"""Adams, (NE)""",211,"204.2 - 242.8 (644)",4340
31003,"""Antelope, (NE)""",171.6,"148.7 - 175.5 (644)",6532
31005,"""Arthur, (NE)""",166.4,"148.7 - 175.5 (644)",3749
31007,"""Banner, (NE)""",148.6,"26.6 - 148.6 (644)",5008
31009,"""Blaine, (NE)""",191.9,"175.6 - 204.1 (644)",5310
31011,"""Boone, (NE)""",173.1,"148.7 - 175.5 (644)",7599
31013,"""Box Butte, (NE)""",144,"26.6 - 148.6 (644)",7195
31015,"""Boyd, (NE)""",352.9,"242.9 - 651.5 (644)",5810
31017,"""Brown, (NE)""",215.2,"204.2 - 242.8 (644)",8646
31019,"""Buffalo, (NE)""",142.9,"26.6 - 148.6 (644)",4266
31021,"""Burt, (NE)""",111.8,"26.6 - 148.6 (644)",5974
31023,"""Butler, (NE)""",142.2,"26.6 - 148.6 (644)",4141
31025,"""Cass, (NE)""",136.1,"26.6 - 148.6 (644)",3534
31027,"""Cedar, (NE)""",141.7,"26.6 - 148.6 (644)",4323
31029,"""Chase, (NE)""",155.9,"148.7 - 175.5 (644)",9964
31031,"""Cherry, (NE)""",97.9,"26.6 - 148.6 (644)",7105
31033,"""Cheyenne, (NE)""",82.5,"26.6 - 148.6 (644)",9563
31035,"""Clay, (NE)""",190,"175.6 - 204.1 (644)",5269
31037,"""Colfax, (NE)""",134.2,"26.6 - 148.6 (644)",4671
31039,"""Cuming, (NE)""",158,"148.7 - 175.5 (644)",7423
31041,"""Custer, (NE)""",167.9,"148.7 - 175.5 (644)",5811
31043,"""Dakota, (NE)""",129.5,"26.6 - 148.6 (644)",3582
31045,"""Dawes, (NE)""",173.2,"148.7 - 175.5 (644)",5679
31047,"""Dawson, (NE)""",152.6,"148.7 - 175.5 (644)",6476
31049,"""Deuel, (NE)""",181,"175.6 - 204.1 (644)",9492
31051,"""Dixon, (NE)""",107.8,"26.6 - 148.6 (644)",4515
31053,"""Dodge, (NE)""",127.7,"26.6 - 148.6 (644)",3967
31055,"""Douglas, (NE)""",126.3,"26.6 - 148.6 (644)",3062
31057,"""Dundy, (NE)""",217.3,"204.2 - 242.8 (644)",12281
31059,"""Fillmore, (NE)""",168,"148.7 - 175.5 (644)",7091
31061,"""Franklin, (NE)""",195.4,"175.6 - 204.1 (644)",7296
31063,"""Frontier, (NE)""",152.9,"148.7 - 175.5 (644)",4339
31065,"""Furnas, (NE)""",148,"26.6 - 148.6 (644)",7531
31067,"""Gage, (NE)""",131.2,"26.6 - 148.6 (644)",6187
31069,"""Garden, (NE)""",144.9,"26.6 - 148.6 (644)",10388
31071,"""Garfield, (NE)""",202.9,"175.6 - 204.1 (644)",6682
31073,"""Gosper, (NE)""",145.7,"26.6 - 148.6 (644)",6366
31075,"""Grant, (NE)""",134.1,"26.6 - 148.6 (644)",7118
31077,"""Greeley, (NE)""",164,"148.7 - 175.5 (644)",6506
31079,"""Hall, (NE)""",157.1,"148.7 - 175.5 (644)",3592
31081,"""Hamilton, (NE)""",152.3,"148.7 - 175.5 (644)",5107
31083,"""Harlan, (NE)""",157.8,"148.7 - 175.5 (644)",8176
31085,"""Hayes, (NE)""",157.2,"148.7 - 175.5 (644)",3556
31087,"""Hitchcock, (NE)""",197,"175.6 - 204.1 (644)",9170
31089,"""Holt, (NE)""",207.1,"204.2 - 242.8 (644)",8379
31091,"""Hooker, (NE)""",159.2,"148.7 - 175.5 (644)",4250
31093,"""Howard, (NE)""",150.2,"148.7 - 175.5 (644)",5432
