"cnty_fips","display_name","Value","theme_range","pac_inc"
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",2337
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",2226
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",3452
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",1370
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",2813
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",2621
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",2580
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",958
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",2872
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",2314
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",2416
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",2355
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",2195
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",2817
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",2527
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",2919
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",2362
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",2621
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",2434
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",2927
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",3459
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",2704
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",2262
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",2853
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",1826
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",1801
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",2993
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",1696
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",2796
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",2990
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",2978
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",1678
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",2947
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",2428
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",2213
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",1481
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",2563
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",4860
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",3404
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",5280
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",3049
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",3436
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",4358
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",3043
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",2898
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",3209
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",3877
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",3010
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",3756
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",3450
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",2788
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",3684
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",3711
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",3736
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",2955
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",3099
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",3560
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",4087
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",3339
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",3893
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",3842
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",4049
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",3216
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",2726
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",4165
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",3452
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",4188
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",3370
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",3901
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",3816
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",4180
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",2646
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",4345
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",3226
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",3229
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",4591
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",3637
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",3089
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",3493
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",3677
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",3598
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",2837
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",4293
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",2988
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",3907
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",4319
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",4205
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",2986
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",1930
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",3922
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",3136
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",3408
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",3516
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",2935
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",2716
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",2864
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",3416
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",3452
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",3647
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",2709
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",4224
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",4107
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",3378
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",2504
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",2352
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",2954
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",2125
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",2593
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",2146
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",3231
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",2713
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",2618
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",2727
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",2534
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",2253
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",2759
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",2357
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",3039
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",2114
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",2385
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",2665
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",2053
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",2858
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",2073
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",2652
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",2285
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",2993
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",2573
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",5084
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",2540
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",2401
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",6085
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",2678
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",3158
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",2060
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",3499
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",3008
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",3159
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",2709
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",2618
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",3506
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",3404
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",3111
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",1981
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",3669
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",2441
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",2278
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",2949
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",3023
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",3204
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",2713
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",2688
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",3496
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",2813
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",2750
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",3151
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",2825
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",2682
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",2288
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",1415
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",2082
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",3050
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",2260
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",2800
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",2274
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",2632
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",3053
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",3571
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",2213
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",3340
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",2539
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",3191
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",2938
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",3291
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",1290
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",3575
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",3442
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",4193
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",3402
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",3035
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",2495
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",3030
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",2664
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",3435
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",3003
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",2930
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",2623
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",2570
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",3937
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",2299
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",4576
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",2888
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",2301
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",2305
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",3364
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",2479
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",2922
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",2872
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",3304
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",2236
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",3262
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",2009
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",2332
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",2864
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",1796
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",2268
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",3374
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",2665
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",2737
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",2691
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",3230
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",2204
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",2328
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",2543
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",2018
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",2121
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",2274
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",3201
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",2537
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",2712
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",3052
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",2987
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",2254
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",2282
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",2714
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",2515
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",2883
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",2350
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",2952
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",1745
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",3086
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",2441
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",1836
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",2809
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",1969
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",2004
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",1738
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",2907
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",2083
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",2654
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",1711
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",2282
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",1796
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",2543
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",2528
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",1839
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",1881
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",1683
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",4807
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",1660
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",2597
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",1985
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",1431
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",2349
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",3960
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",2258
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",1581
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",3634
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",1033
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",2238
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",3527
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",1535
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",68
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",2228
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",2695
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",2204
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",1827
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",2927
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",2053
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",2405
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",2937
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",2181
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",2400
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",2314
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",2916
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",2464
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",2380
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",2385
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",1375
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",2062
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",2023
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",3333
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",2637
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",2881
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",2258
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",2293
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",1613
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",3641
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",2907
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",2421
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",2887
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",1510
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",2323
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",2032
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",1399
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",2036
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",2163
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",3388
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",1489
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",1608
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",2559
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",2542
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",2117
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",2261
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",2329
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",1679
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",2072
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",1884
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",1964
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",2416
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",727
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",206
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",643
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",590
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",347
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",42
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",138
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",540
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",636
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",240
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",816
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",787
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",971
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",665
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",53
72029,"""Canovanas, (PR)""",123.2,"26.6 - 148.6 (644)",686
72031,"""Carolina, (PR)""",117.3,"26.6 - 148.6 (644)",562
72033,"""Catano, (PR)""",135.7,"26.6 - 148.6 (644)",1033
72035,"""Cayey, (PR)""",138.5,"26.6 - 148.6 (644)",906
72037,"""Ceiba, (PR)""",116.6,"26.6 - 148.6 (644)",985
72039,"""Ciales, (PR)""",140.7,"26.6 - 148.6 (644)",126
72041,"""Cidra, (PR)""",127.2,"26.6 - 148.6 (644)",476
72043,"""Coamo, (PR)""",197.2,"175.6 - 204.1 (644)",1259
72045,"""Comerio, (PR)""",132.2,"26.6 - 148.6 (644)",18
72047,"""Corozal, (PR)""",108.3,"26.6 - 148.6 (644)",1067
72049,"""Culebra, (PR)""",196.6,"175.6 - 204.1 (644)",-9999
72051,"""Dorado, (PR)""",130.8,"26.6 - 148.6 (644)",820
72053,"""Fajardo, (PR)""",155.5,"148.7 - 175.5 (644)",492
72054,"""Florida, (PR)""",135.2,"26.6 - 148.6 (644)",1972
72055,"""Guanica, (PR)""",220.7,"204.2 - 242.8 (644)",224
72057,"""Guayama, (PR)""",133.5,"26.6 - 148.6 (644)",262
72059,"""Guayanilla, (PR)""",179,"175.6 - 204.1 (644)",1520
72061,"""Guaynabo, (PR)""",122.2,"26.6 - 148.6 (644)",331
72063,"""Gurabo, (PR)""",112.4,"26.6 - 148.6 (644)",189
72065,"""Hatillo, (PR)""",108,"26.6 - 148.6 (644)",514
72067,"""Hormigueros, (PR)""",142.4,"26.6 - 148.6 (644)",451
72069,"""Humacao, (PR)""",117.7,"26.6 - 148.6 (644)",300
72071,"""Isabela, (PR)""",136.8,"26.6 - 148.6 (644)",473
72073,"""Jayuya, (PR)""",160.8,"148.7 - 175.5 (644)",0
72075,"""Juana Diaz, (PR)""",163.7,"148.7 - 175.5 (644)",847
72077,"""Juncos, (PR)""",127.3,"26.6 - 148.6 (644)",122
72079,"""Lajas, (PR)""",174.6,"148.7 - 175.5 (644)",493
72081,"""Lares, (PR)""",193.8,"175.6 - 204.1 (644)",426
72083,"""Las Marias, (PR)""",151.6,"148.7 - 175.5 (644)",-9999
72085,"""Las Piedras, (PR)""",125.6,"26.6 - 148.6 (644)",563
72087,"""Loiza, (PR)""",118.7,"26.6 - 148.6 (644)",231
72089,"""Luquillo, (PR)""",115.2,"26.6 - 148.6 (644)",1311
72091,"""Manati, (PR)""",138.9,"26.6 - 148.6 (644)",515
72093,"""Maricao, (PR)""",144.3,"26.6 - 148.6 (644)",-9999
72095,"""Maunabo, (PR)""",133.5,"26.6 - 148.6 (644)",394
72097,"""Mayaguez, (PR)""",140.4,"26.6 - 148.6 (644)",820
72099,"""Moca, (PR)""",139.5,"26.6 - 148.6 (644)",797
72101,"""Morovis, (PR)""",94.4,"26.6 - 148.6 (644)",106
72103,"""Naguabo, (PR)""",120,"26.6 - 148.6 (644)",720
72105,"""Naranjito, (PR)""",114.6,"26.6 - 148.6 (644)",11
72107,"""Orocovis, (PR)""",122,"26.6 - 148.6 (644)",347
