"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
26147,"""St. Clair, (MI)""",257.3,"242.9 - 651.5 (644)",8.2,33.2,24.8
26149,"""St. Joseph, (MI)""",239.5,"204.2 - 242.8 (644)",12.2,33.7,30.3
26151,"""Sanilac, (MI)""",301.3,"242.9 - 651.5 (644)",10.2,31.7,25.3
26155,"""Shiawassee, (MI)""",207.1,"204.2 - 242.8 (644)",10.2,38.4,27.3
26157,"""Tuscola, (MI)""",271.4,"242.9 - 651.5 (644)",5.8,30.6,28
26159,"""Van Buren, (MI)""",197.4,"175.6 - 204.1 (644)",13,33.2,26.7
26161,"""Washtenaw, (MI)""",165.2,"148.7 - 175.5 (644)",6.8,24.4,15.3
26163,"""Wayne, (MI)""",282.4,"242.9 - 651.5 (644)",10.3,34.4,26
26165,"""Wexford, (MI)""",202.9,"175.6 - 204.1 (644)",11.1,36.9,28
39001,"""Adams, (OH)""",256.8,"242.9 - 651.5 (644)",13.9,32.3,34.8
39003,"""Allen, (OH)""",253.4,"242.9 - 651.5 (644)",11.4,34.1,26.6
39005,"""Ashland, (OH)""",202.6,"175.6 - 204.1 (644)",9,32.8,31.1
39007,"""Ashtabula, (OH)""",263.3,"242.9 - 651.5 (644)",11.6,38,32
39009,"""Athens, (OH)""",209.3,"204.2 - 242.8 (644)",12.7,33.6,27.1
39011,"""Auglaize, (OH)""",233.7,"204.2 - 242.8 (644)",9.3,38.6,29.5
39013,"""Belmont, (OH)""",272.4,"242.9 - 651.5 (644)",11.1,34.9,30.5
39015,"""Brown, (OH)""",208,"204.2 - 242.8 (644)",11.3,34.2,32.8
39017,"""Butler, (OH)""",170.8,"148.7 - 175.5 (644)",10.2,32.1,23.4
39019,"""Carroll, (OH)""",190.2,"175.6 - 204.1 (644)",11.4,38.7,29.8
39021,"""Champaign, (OH)""",207.1,"204.2 - 242.8 (644)",11,31.6,32.8
39023,"""Clark, (OH)""",252.9,"242.9 - 651.5 (644)",12.5,33.6,29
39025,"""Clermont, (OH)""",173.5,"148.7 - 175.5 (644)",9.7,37.1,25.5
39027,"""Clinton, (OH)""",195.2,"175.6 - 204.1 (644)",12.3,32.8,26.4
39029,"""Columbiana, (OH)""",242.4,"204.2 - 242.8 (644)",9.9,36.3,29.8
39031,"""Coshocton, (OH)""",259.1,"242.9 - 651.5 (644)",11,37.7,31.3
39033,"""Crawford, (OH)""",253.1,"242.9 - 651.5 (644)",8.1,31.2,28.2
39035,"""Cuyahoga, (OH)""",217,"204.2 - 242.8 (644)",9.3,30.2,23.8
39037,"""Darke, (OH)""",253.2,"242.9 - 651.5 (644)",6.1,35.8,30.9
39039,"""Defiance, (OH)""",175.4,"148.7 - 175.5 (644)",11.8,32,29.1
39041,"""Delaware, (OH)""",134.9,"26.6 - 148.6 (644)",7.5,26.4,18.1
39043,"""Erie, (OH)""",205.4,"204.2 - 242.8 (644)",9.5,33.4,26.9
39045,"""Fairfield, (OH)""",183.9,"175.6 - 204.1 (644)",8.2,31.8,22.9
39047,"""Fayette, (OH)""",225.3,"204.2 - 242.8 (644)",12.1,36.1,32
39049,"""Franklin, (OH)""",156.2,"148.7 - 175.5 (644)",9.5,29.8,23.3
39051,"""Fulton, (OH)""",232.8,"204.2 - 242.8 (644)",9.2,30.5,25.4
39053,"""Gallia, (OH)""",303.6,"242.9 - 651.5 (644)",16.2,38.4,29.2
39055,"""Geauga, (OH)""",156.5,"148.7 - 175.5 (644)",6,23.8,19.8
39057,"""Greene, (OH)""",167.3,"148.7 - 175.5 (644)",10.5,29.2,20.8
39059,"""Guernsey, (OH)""",252.7,"242.9 - 651.5 (644)",10.3,36.8,28.1
39061,"""Hamilton, (OH)""",164.5,"148.7 - 175.5 (644)",9.9,28.6,22
39063,"""Hancock, (OH)""",183.3,"175.6 - 204.1 (644)",9.8,33,25.9
39065,"""Hardin, (OH)""",300.7,"242.9 - 651.5 (644)",12.9,36.8,37.4
39067,"""Harrison, (OH)""",296.4,"242.9 - 651.5 (644)",10.7,35.5,26.2
39069,"""Henry, (OH)""",193.3,"175.6 - 204.1 (644)",6.8,32.5,25.9
39071,"""Highland, (OH)""",225.4,"204.2 - 242.8 (644)",12.2,31.4,27.9
39073,"""Hocking, (OH)""",237.4,"204.2 - 242.8 (644)",11.6,41.3,27
39075,"""Holmes, (OH)""",205.4,"204.2 - 242.8 (644)",10.8,29.1,28
39077,"""Huron, (OH)""",192.1,"175.6 - 204.1 (644)",11.1,38.3,29.2
39079,"""Jackson, (OH)""",338,"242.9 - 651.5 (644)",16.3,39.7,33
39081,"""Jefferson, (OH)""",362.9,"242.9 - 651.5 (644)",12.3,34.1,32.8
39083,"""Knox, (OH)""",185.7,"175.6 - 204.1 (644)",12,30.3,25.9
39085,"""Lake, (OH)""",216.1,"204.2 - 242.8 (644)",7.5,24.7,21.8
39087,"""Lawrence, (OH)""",239.8,"204.2 - 242.8 (644)",16.3,40.4,35.9
39089,"""Licking, (OH)""",162.2,"148.7 - 175.5 (644)",10,31.7,24.7
39091,"""Logan, (OH)""",240.6,"204.2 - 242.8 (644)",3.9,41.1,26.2
39093,"""Lorain, (OH)""",173.6,"148.7 - 175.5 (644)",11.4,36.3,26.2
39095,"""Lucas, (OH)""",253.8,"242.9 - 651.5 (644)",11.6,34.8,26.6
39097,"""Madison, (OH)""",159,"148.7 - 175.5 (644)",13.7,37.5,27.5
39099,"""Mahoning, (OH)""",198.6,"175.6 - 204.1 (644)",10.3,31.4,29.8
39101,"""Marion, (OH)""",185.8,"175.6 - 204.1 (644)",13.9,40.2,31.2
39103,"""Medina, (OH)""",163.9,"148.7 - 175.5 (644)",8.7,28.6,22.8
39105,"""Meigs, (OH)""",252,"242.9 - 651.5 (644)",12.6,40.7,31.3
39107,"""Mercer, (OH)""",419.8,"242.9 - 651.5 (644)",9.7,34.7,25.4
39109,"""Miami, (OH)""",165.2,"148.7 - 175.5 (644)",11,37.4,24.7
39111,"""Monroe, (OH)""",237.3,"204.2 - 242.8 (644)",13.7,37.6,28.8
39113,"""Montgomery, (OH)""",184.4,"175.6 - 204.1 (644)",11.5,33.1,26.5
39115,"""Morgan, (OH)""",176.9,"175.6 - 204.1 (644)",12.4,32.3,28.1
39117,"""Morrow, (OH)""",238.7,"204.2 - 242.8 (644)",14.7,38.8,30.3
39119,"""Muskingum, (OH)""",152.3,"148.7 - 175.5 (644)",13.3,36.4,30.4
39121,"""Noble, (OH)""",170.5,"148.7 - 175.5 (644)",8.9,40.7,27.8
39123,"""Ottawa, (OH)""",229.5,"204.2 - 242.8 (644)",10.1,33.5,25.4
39125,"""Paulding, (OH)""",187.6,"175.6 - 204.1 (644)",8.2,37.3,30.7
39127,"""Perry, (OH)""",310.4,"242.9 - 651.5 (644)",10.5,35.5,28.9
39129,"""Pickaway, (OH)""",234.2,"204.2 - 242.8 (644)",12.5,33.9,30.6
39131,"""Pike, (OH)""",233.3,"204.2 - 242.8 (644)",15.4,37,29
39133,"""Portage, (OH)""",208.9,"204.2 - 242.8 (644)",10.6,28.2,25.6
39135,"""Preble, (OH)""",200.9,"175.6 - 204.1 (644)",9.7,27.9,26.3
39137,"""Putnam, (OH)""",188.3,"175.6 - 204.1 (644)",7.2,37.4,23.7
39139,"""Richland, (OH)""",208.7,"204.2 - 242.8 (644)",10.3,32.3,30
39141,"""Ross, (OH)""",222.5,"204.2 - 242.8 (644)",12.6,36.7,32.2
39143,"""Sandusky, (OH)""",230.7,"204.2 - 242.8 (644)",11.1,34.1,24.6
39145,"""Scioto, (OH)""",393.1,"242.9 - 651.5 (644)",14.2,38.2,34.3
39147,"""Seneca, (OH)""",298.3,"242.9 - 651.5 (644)",10,34.3,26.6
39149,"""Shelby, (OH)""",209,"204.2 - 242.8 (644)",11,32.1,26.6
39151,"""Stark, (OH)""",178.7,"175.6 - 204.1 (644)",10.4,34.8,26
39153,"""Summit, (OH)""",164.5,"148.7 - 175.5 (644)",9,29.7,25.8
39155,"""Trumbull, (OH)""",199.2,"175.6 - 204.1 (644)",11.2,39,26
39157,"""Tuscarawas, (OH)""",241,"204.2 - 242.8 (644)",9.6,33,26.1
39159,"""Union, (OH)""",189.7,"175.6 - 204.1 (644)",8.5,32.6,24.4
39161,"""Van Wert, (OH)""",237.1,"204.2 - 242.8 (644)",12.9,41,29.7
39163,"""Vinton, (OH)""",223.1,"204.2 - 242.8 (644)",13.4,36.3,32.1
39165,"""Warren, (OH)""",167.7,"148.7 - 175.5 (644)",9.5,27.4,17.9
39167,"""Washington, (OH)""",152.7,"148.7 - 175.5 (644)",12.3,37.2,28.4
39169,"""Wayne, (OH)""",208.5,"204.2 - 242.8 (644)",13.4,26.7,22.8
39171,"""Williams, (OH)""",225.4,"204.2 - 242.8 (644)",10.4,34.9,29.3
39173,"""Wood, (OH)""",197.2,"175.6 - 204.1 (644)",11.1,34.3,23
39175,"""Wyandot, (OH)""",164.8,"148.7 - 175.5 (644)",12.3,36.6,27.7
54007,"""Braxton, (WV)""",227,"204.2 - 242.8 (644)",8.8,34.8,25.4
54011,"""Cabell, (WV)""",205.1,"204.2 - 242.8 (644)",13.1,33.2,27.5
54013,"""Calhoun, (WV)""",244.8,"242.9 - 651.5 (644)",8,31.2,25.3
54015,"""Clay, (WV)""",232,"204.2 - 242.8 (644)",13.6,39.7,28.4
54017,"""Doddridge, (WV)""",279.7,"242.9 - 651.5 (644)",11.7,39.7,21.2
54021,"""Gilmer, (WV)""",302.9,"242.9 - 651.5 (644)",18.1,39.9,28.4
54035,"""Jackson, (WV)""",250.3,"242.9 - 651.5 (644)",12.1,42.3,24
54051,"""Marshall, (WV)""",246.4,"242.9 - 651.5 (644)",13,41.7,28.2
54053,"""Mason, (WV)""",229.6,"204.2 - 242.8 (644)",15,40,32.3
54069,"""Ohio, (WV)""",225.4,"204.2 - 242.8 (644)",10.6,35.5,25.4
54073,"""Pleasants, (WV)""",229,"204.2 - 242.8 (644)",14,31.4,25.3
54079,"""Putnam, (WV)""",270.9,"242.9 - 651.5 (644)",11,34.8,24.3
54085,"""Ritchie, (WV)""",261.9,"242.9 - 651.5 (644)",10.5,44.6,28.3
54087,"""Roane, (WV)""",232.2,"204.2 - 242.8 (644)",11.3,41.9,24.9
54095,"""Tyler, (WV)""",220.6,"204.2 - 242.8 (644)",7.7,37.5,22
54103,"""Wetzel, (WV)""",254.9,"242.9 - 651.5 (644)",17.4,34,25.3
54105,"""Wirt, (WV)""",258.5,"242.9 - 651.5 (644)",14.1,39.2,26.4
54107,"""Wood, (WV)""",261.8,"242.9 - 651.5 (644)",14.8,38.6,27
12011,"""Broward, (FL)""",170.9,"148.7 - 175.5 (644)",8.1,24.4,24.1
12085,"""Martin, (FL)""",155.2,"148.7 - 175.5 (644)",6.4,19.2,21
12086,"""Miami-Dade, (FL)""",184.7,"175.6 - 204.1 (644)",6.7,21.8,23.8
12099,"""Palm Beach, (FL)""",164.8,"148.7 - 175.5 (644)",7.7,21.1,22.6
12111,"""St. Lucie, (FL)""",176.5,"175.6 - 204.1 (644)",8.9,29.9,28.2
24037,"""St. Mary's, (MD)""",167.6,"148.7 - 175.5 (644)",11.2,36.2,23.5
24039,"""Somerset, (MD)""",452.9,"242.9 - 651.5 (644)",12.3,44.6,34.2
24047,"""Worcester, (MD)""",231.1,"204.2 - 242.8 (644)",9.3,35,24.2
37001,"""Alamance, (NC)""",169.2,"148.7 - 175.5 (644)",11,32.3,25.3
37007,"""Anson, (NC)""",214,"204.2 - 242.8 (644)",17,38.4,30.1
37013,"""Beaufort, (NC)""",184.6,"175.6 - 204.1 (644)",8.2,39.5,27.8
37015,"""Bertie, (NC)""",162.1,"148.7 - 175.5 (644)",17.6,43.4,30
37017,"""Bladen, (NC)""",282.3,"242.9 - 651.5 (644)",16.3,44,28.3
37019,"""Brunswick, (NC)""",169.6,"148.7 - 175.5 (644)",9.2,29.3,22.5
37025,"""Cabarrus, (NC)""",144.3,"26.6 - 148.6 (644)",10.9,35.6,25
37029,"""Camden, (NC)""",224.9,"204.2 - 242.8 (644)",9.1,32.1,23.7
37031,"""Carteret, (NC)""",188.3,"175.6 - 204.1 (644)",8.3,31.9,22.5
37033,"""Caswell, (NC)""",155.1,"148.7 - 175.5 (644)",4.5,28.1,17.8
37037,"""Chatham, (NC)""",101.2,"26.6 - 148.6 (644)",8.6,23.1,19.4
37041,"""Chowan, (NC)""",187.3,"175.6 - 204.1 (644)",13.1,38.8,26.5
37047,"""Columbus, (NC)""",342,"242.9 - 651.5 (644)",16.9,46.7,29.7
37049,"""Craven, (NC)""",186.9,"175.6 - 204.1 (644)",14.1,30.8,22.5
37051,"""Cumberland, (NC)""",212.1,"204.2 - 242.8 (644)",11.9,33.9,25.3
37053,"""Currituck, (NC)""",236.9,"204.2 - 242.8 (644)",7.8,28.2,21.5
37055,"""Dare, (NC)""",187.4,"175.6 - 204.1 (644)",8.2,21.9,19.5
37057,"""Davidson, (NC)""",181.1,"175.6 - 204.1 (644)",13.4,31.7,25.6
37059,"""Davie, (NC)""",170.7,"148.7 - 175.5 (644)",13.3,42.1,27.3
37061,"""Duplin, (NC)""",187.3,"175.6 - 204.1 (644)",18.3,39.7,34
37063,"""Durham, (NC)""",117.2,"26.6 - 148.6 (644)",6.7,24.7,18.6
37065,"""Edgecombe, (NC)""",248.7,"242.9 - 651.5 (644)",14,37.3,37.2
37067,"""Forsyth, (NC)""",155.4,"148.7 - 175.5 (644)",10,32.8,22.7
37069,"""Franklin, (NC)""",155.9,"148.7 - 175.5 (644)",7.1,35.8,32.6
37073,"""Gates, (NC)""",173,"148.7 - 175.5 (644)",12.2,44.7,31.9
37077,"""Granville, (NC)""",182.2,"175.6 - 204.1 (644)",9.3,36.9,34.3
37079,"""Greene, (NC)""",192.9,"175.6 - 204.1 (644)",10.5,28.1,27.8
37081,"""Guilford, (NC)""",135.1,"26.6 - 148.6 (644)",8.7,33.3,21.9
37083,"""Halifax, (NC)""",179.8,"175.6 - 204.1 (644)",19.4,43.8,38.8
37085,"""Harnett, (NC)""",194.1,"175.6 - 204.1 (644)",11.6,33.1,26.9
37091,"""Hertford, (NC)""",169.1,"148.7 - 175.5 (644)",19.2,46.1,42
37093,"""Hoke, (NC)""",199.5,"175.6 - 204.1 (644)",12.7,37.2,29.1
37095,"""Hyde, (NC)""",182.5,"175.6 - 204.1 (644)",18.1,36.3,37
37101,"""Johnston, (NC)""",186.6,"175.6 - 204.1 (644)",8.8,37.1,26.7
37103,"""Jones, (NC)""",188.6,"175.6 - 204.1 (644)",27.2,40.8,31.5
37105,"""Lee, (NC)""",177.7,"175.6 - 204.1 (644)",9.8,32.7,22.9
37107,"""Lenoir, (NC)""",193.5,"175.6 - 204.1 (644)",15.3,33.3,28.2
37117,"""Martin, (NC)""",233.2,"204.2 - 242.8 (644)",10,43.2,21.5
37123,"""Montgomery, (NC)""",185.6,"175.6 - 204.1 (644)",12.5,36.6,37.1
37125,"""Moore, (NC)""",157.2,"148.7 - 175.5 (644)",8.6,26.3,25.4
37127,"""Nash, (NC)""",197.4,"175.6 - 204.1 (644)",12.8,41.8,24.3
37129,"""New Hanover, (NC)""",125.6,"26.6 - 148.6 (644)",6.8,26.3,22.2
37131,"""Northampton, (NC)""",158.2,"148.7 - 175.5 (644)",18.1,33.9,35.8
37133,"""Onslow, (NC)""",179.9,"175.6 - 204.1 (644)",11,30.3,26.3
37135,"""Orange, (NC)""",109.6,"26.6 - 148.6 (644)",5.6,22.7,17.7
37137,"""Pamlico, (NC)""",185.8,"175.6 - 204.1 (644)",12,37.7,28.8
37139,"""Pasquotank, (NC)""",320.5,"242.9 - 651.5 (644)",10,39.4,26.8
37141,"""Pender, (NC)""",175.1,"148.7 - 175.5 (644)",15,30,24.6
37143,"""Perquimans, (NC)""",252.6,"242.9 - 651.5 (644)",13.1,34.2,25.2
37145,"""Person, (NC)""",184.7,"175.6 - 204.1 (644)",7.4,28.8,31
37147,"""Pitt, (NC)""",185,"175.6 - 204.1 (644)",9.5,35.9,27.6
37151,"""Randolph, (NC)""",183,"175.6 - 204.1 (644)",9.7,32.5,26
37153,"""Richmond, (NC)""",276.2,"242.9 - 651.5 (644)",17.4,38.8,30.5
37155,"""Robeson, (NC)""",262.7,"242.9 - 651.5 (644)",14.9,39.1,34.6
37157,"""Rockingham, (NC)""",192.3,"175.6 - 204.1 (644)",12,36.5,28.1
37159,"""Rowan, (NC)""",186.1,"175.6 - 204.1 (644)",12.3,37.8,24.5
37163,"""Sampson, (NC)""",214,"204.2 - 242.8 (644)",13.1,34.9,29.5
37165,"""Scotland, (NC)""",229.2,"204.2 - 242.8 (644)",16.7,39.4,25.2
37167,"""Stanly, (NC)""",239,"204.2 - 242.8 (644)",7.8,28.3,23.1
37169,"""Stokes, (NC)""",188.4,"175.6 - 204.1 (644)",11,32.4,25.8
37177,"""Tyrrell, (NC)""",195.4,"175.6 - 204.1 (644)",10.9,43.4,26.5
37179,"""Union, (NC)""",118.7,"26.6 - 148.6 (644)",8.1,31.7,21
37181,"""Vance, (NC)""",209.9,"204.2 - 242.8 (644)",8,34.3,36.5
37183,"""Wake, (NC)""",112.3,"26.6 - 148.6 (644)",8.4,24.8,16.4
37185,"""Warren, (NC)""",225.3,"204.2 - 242.8 (644)",4.8,40.8,39.4
37187,"""Washington, (NC)""",182.8,"175.6 - 204.1 (644)",14.2,42.3,28.9
37191,"""Wayne, (NC)""",198.9,"175.6 - 204.1 (644)",15.3,38,27.7
37195,"""Wilson, (NC)""",184.2,"175.6 - 204.1 (644)",12.3,32.2,29.8
45015,"""Berkeley, (SC)""",132.9,"26.6 - 148.6 (644)",11.8,34.9,24.7
45019,"""Charleston, (SC)""",150.1,"148.7 - 175.5 (644)",9.5,26.5,20.2
45025,"""Chesterfield, (SC)""",269.2,"242.9 - 651.5 (644)",15,37.6,31.5
45027,"""Clarendon, (SC)""",182,"175.6 - 204.1 (644)",12.4,40.2,31.7
45031,"""Darlington, (SC)""",152.5,"148.7 - 175.5 (644)",13,37.6,31
45033,"""Dillon, (SC)""",213.5,"204.2 - 242.8 (644)",20.8,41.6,36
45035,"""Dorchester, (SC)""",142.8,"26.6 - 148.6 (644)",9.2,31.2,23.6
45041,"""Florence, (SC)""",171.6,"148.7 - 175.5 (644)",14.3,38.4,31.3
45043,"""Georgetown, (SC)""",189,"175.6 - 204.1 (644)",12.4,34.9,24.7
45051,"""Horry, (SC)""",176.7,"175.6 - 204.1 (644)",10,30.8,24.3
45055,"""Kershaw, (SC)""",163.7,"148.7 - 175.5 (644)",10.5,38.8,26.5
45061,"""Lee, (SC)""",387.6,"242.9 - 651.5 (644)",15.3,39.7,30.5
45067,"""Marion, (SC)""",184.6,"175.6 - 204.1 (644)",19.7,43.8,37.7
45069,"""Marlboro, (SC)""",139.2,"26.6 - 148.6 (644)",16.5,38.4,31
45085,"""Sumter, (SC)""",145.4,"26.6 - 148.6 (644)",12.6,38.2,27.1
45089,"""Williamsburg, (SC)""",147.3,"26.6 - 148.6 (644)",21.3,41.9,33.4
51001,"""Accomack, (VA)""",291.4,"242.9 - 651.5 (644)",12.7,36.7,34.7
51003,"""Albemarle, (VA)""",94.2,"26.6 - 148.6 (644)",6.2,20.3,16.9
51005,"""Alleghany, (VA)""",192.5,"175.6 - 204.1 (644)",13.2,35.9,25.7
51007,"""Amelia, (VA)""",196.6,"175.6 - 204.1 (644)",12.1,41.5,26.9
51009,"""Amherst, (VA)""",167.1,"148.7 - 175.5 (644)",12.1,35.2,28.1
51011,"""Appomattox, (VA)""",212.9,"204.2 - 242.8 (644)",15.6,48.4,35
51015,"""Augusta, (VA)""",141.4,"26.6 - 148.6 (644)",14.8,33.2,25
51017,"""Bath, (VA)""",164.3,"148.7 - 175.5 (644)",3.8,24,19.2
51019,"""Bedford County, (VA)""",145.7,"26.6 - 148.6 (644)",12.8,34.2,24.8
51023,"""Botetourt, (VA)""",137.9,"26.6 - 148.6 (644)",9.7,24.3,17.8
51025,"""Brunswick, (VA)""",230.1,"204.2 - 242.8 (644)",13,42.1,32
51029,"""Buckingham, (VA)""",205.3,"204.2 - 242.8 (644)",14.9,39.9,37.7
51031,"""Campbell, (VA)""",179.4,"175.6 - 204.1 (644)",9.5,35.9,31.4
51033,"""Caroline, (VA)""",169.4,"148.7 - 175.5 (644)",11.8,41.2,30.6
51036,"""Charles City, (VA)""",165.9,"148.7 - 175.5 (644)",13.9,34,30.8
51037,"""Charlotte, (VA)""",210.7,"204.2 - 242.8 (644)",9.3,39.9,22.9
51041,"""Chesterfield, (VA)""",131.1,"26.6 - 148.6 (644)",9.2,31.8,23.2
51045,"""Craig, (VA)""",144.8,"26.6 - 148.6 (644)",8.3,26.7,29.3
51049,"""Cumberland, (VA)""",145.2,"26.6 - 148.6 (644)",13.2,38.7,34.2
51053,"""Dinwiddie, (VA)""",193.9,"175.6 - 204.1 (644)",13.6,38.5,26.5
51057,"""Essex, (VA)""",190.1,"175.6 - 204.1 (644)",11.8,40.3,32.7
51063,"""Floyd, (VA)""",151.4,"148.7 - 175.5 (644)",7.6,29.5,21.6
51065,"""Fluvanna, (VA)""",147.8,"26.6 - 148.6 (644)",14.4,30.4,20.8
51067,"""Franklin County, (VA)""",123,"26.6 - 148.6 (644)",11.8,35.7,28.7
51073,"""Gloucester, (VA)""",167.9,"148.7 - 175.5 (644)",10.3,30.7,23.9
51075,"""Goochland, (VA)""",130.5,"26.6 - 148.6 (644)",7.3,26.4,17.5
51079,"""Greene, (VA)""",142.3,"26.6 - 148.6 (644)",5.6,28.1,19.7
51081,"""Greensville, (VA)""",355.2,"242.9 - 651.5 (644)",12.6,35.9,33.2
51083,"""Halifax, (VA)""",187.3,"175.6 - 204.1 (644)",17.3,38.8,26.9
51085,"""Hanover, (VA)""",156.7,"148.7 - 175.5 (644)",10.5,30.5,19.7
51087,"""Henrico, (VA)""",150.5,"148.7 - 175.5 (644)",8.5,31.6,23
51089,"""Henry, (VA)""",201.2,"175.6 - 204.1 (644)",17.5,34.1,32
51093,"""Isle of Wight, (VA)""",163.1,"148.7 - 175.5 (644)",9.7,37.8,26.8
51095,"""James City, (VA)""",140.6,"26.6 - 148.6 (644)",7.4,27.2,17.6
51097,"""King and Queen, (VA)""",188.6,"175.6 - 204.1 (644)",9.9,53.1,27.3
51099,"""King George, (VA)""",131.1,"26.6 - 148.6 (644)",12.4,29.8,19.8
51101,"""King William, (VA)""",195.6,"175.6 - 204.1 (644)",13.7,27.4,30.8
51103,"""Lancaster, (VA)""",172.8,"148.7 - 175.5 (644)",9,32.2,24.4
51109,"""Louisa, (VA)""",189.1,"175.6 - 204.1 (644)",11.5,30.1,29.5
51111,"""Lunenburg, (VA)""",233.5,"204.2 - 242.8 (644)",7.4,40.1,26.4
51115,"""Mathews, (VA)""",173.8,"148.7 - 175.5 (644)",4.1,32.1,22.3
51117,"""Mecklenburg, (VA)""",215.1,"204.2 - 242.8 (644)",15.7,39.7,25.3
51119,"""Middlesex, (VA)""",187.9,"175.6 - 204.1 (644)",6.4,30.2,22.2
51121,"""Montgomery, (VA)""",163.8,"148.7 - 175.5 (644)",8.1,26.7,22.3
51125,"""Nelson, (VA)""",175.7,"175.6 - 204.1 (644)",4,28,20.2
51127,"""New Kent, (VA)""",172,"148.7 - 175.5 (644)",7.5,32.4,24.3
51131,"""Northampton, (VA)""",246.5,"242.9 - 651.5 (644)",11.4,35.9,25.8
51133,"""Northumberland, (VA)""",179,"175.6 - 204.1 (644)",7.9,30.7,17.2
51135,"""Nottoway, (VA)""",246.4,"242.9 - 651.5 (644)",20.6,39.1,33.3
51137,"""Orange, (VA)""",159.3,"148.7 - 175.5 (644)",12.2,36.6,24.5
51141,"""Patrick, (VA)""",253.7,"242.9 - 651.5 (644)",13.5,23.6,33.1
51143,"""Pittsylvania, (VA)""",183.2,"175.6 - 204.1 (644)",9.9,38,28.6
51145,"""Powhatan, (VA)""",137.1,"26.6 - 148.6 (644)",15.4,26.9,25.2
51147,"""Prince Edward, (VA)""",200.7,"175.6 - 204.1 (644)",13.5,37.7,26.1
51149,"""Prince George, (VA)""",117,"26.6 - 148.6 (644)",11.5,31.8,28.7
51159,"""Richmond County, (VA)""",186,"175.6 - 204.1 (644)",13.4,29.9,26.6
51161,"""Roanoke County, (VA)""",131.1,"26.6 - 148.6 (644)",9.1,29.6,24
51163,"""Rockbridge, (VA)""",139,"26.6 - 148.6 (644)",10,27,24.1
51175,"""Southampton, (VA)""",210.5,"204.2 - 242.8 (644)",13.8,44.8,32.3
51177,"""Spotsylvania, (VA)""",140.7,"26.6 - 148.6 (644)",10.3,31.7,24.4
51181,"""Surry, (VA)""",154.9,"148.7 - 175.5 (644)",11.8,25.3,21.4
51183,"""Sussex, (VA)""",147.7,"26.6 - 148.6 (644)",9.8,39.2,28.4
51193,"""Westmoreland, (VA)""",181.2,"175.6 - 204.1 (644)",13.8,34.4,24.9
51199,"""York, (VA)""",121.4,"26.6 - 148.6 (644)",7.6,26.6,16.4
51530,"""Buena Vista, (VA)""",176.8,"175.6 - 204.1 (644)",7.5,25.5,24.3
51540,"""Charlottesville, (VA)""",114.7,"26.6 - 148.6 (644)",8.4,29.3,25.3
51550,"""Chesapeake, (VA)""",173.9,"148.7 - 175.5 (644)",11.3,36,24.1
51570,"""Colonial Heights, (VA)""",157.7,"148.7 - 175.5 (644)",8.7,26.3,23.6
51580,"""Covington, (VA)""",332.8,"242.9 - 651.5 (644)",7.6,26.1,22.4
51590,"""Danville, (VA)""",238.4,"204.2 - 242.8 (644)",9.8,29.8,29.7
51595,"""Emporia, (VA)""",348.3,"242.9 - 651.5 (644)",10,25.9,24.3
51620,"""Franklin City, (VA)""",232.9,"204.2 - 242.8 (644)",11.5,49,26.6
51630,"""Fredericksburg, (VA)""",142.5,"26.6 - 148.6 (644)",11.6,31.8,26.4
51650,"""Hampton, (VA)""",198.2,"175.6 - 204.1 (644)",14,37.9,23.2
51670,"""Hopewell, (VA)""",197.1,"175.6 - 204.1 (644)",15.5,29.6,25.9
51678,"""Lexington, (VA)""",155.2,"148.7 - 175.5 (644)",7.2,20.3,18.8
51680,"""Lynchburg, (VA)""",166.9,"148.7 - 175.5 (644)",9.8,35.6,26.6
51690,"""Martinsville, (VA)""",309.4,"242.9 - 651.5 (644)",12,29.1,33.9
51700,"""Newport News, (VA)""",172.9,"148.7 - 175.5 (644)",13.8,34.5,24.9
51710,"""Norfolk, (VA)""",198.5,"175.6 - 204.1 (644)",12.1,34,25
51730,"""Petersburg, (VA)""",257.1,"242.9 - 651.5 (644)",12.6,39.9,28.4
51735,"""Poquoson, (VA)""",165.5,"148.7 - 175.5 (644)",5.8,37.6,24
51740,"""Portsmouth, (VA)""",201.6,"175.6 - 204.1 (644)",11.6,39.1,27.3
51750,"""Radford, (VA)""",185.4,"175.6 - 204.1 (644)",10.1,34.4,18.9
51760,"""Richmond City, (VA)""",155,"148.7 - 175.5 (644)",11.8,31,22.9
51770,"""Roanoke City, (VA)""",181.7,"175.6 - 204.1 (644)",10.4,35,28.5
51775,"""Salem, (VA)""",177.9,"175.6 - 204.1 (644)",7.3,26.8,20.4
51790,"""Staunton, (VA)""",205.8,"204.2 - 242.8 (644)",12.1,31.2,26.2
51800,"""Suffolk, (VA)""",166.1,"148.7 - 175.5 (644)",12.6,31.9,26.8
51810,"""Virginia Beach, (VA)""",134,"26.6 - 148.6 (644)",9.2,26.7,21.4
51820,"""Waynesboro, (VA)""",180.2,"175.6 - 204.1 (644)",18.5,39.7,32.5
51830,"""Williamsburg, (VA)""",126.6,"26.6 - 148.6 (644)",11.3,34.6,25
54025,"""Greenbrier, (WV)""",192.7,"175.6 - 204.1 (644)",12.9,33.3,24.6
