"cnty_fips","display_name","Value","theme_range","pac_cost"
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",3714
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",4029
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",4717
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",2987
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",5279
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",5302
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",3973
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",3457
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",4045
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",3623
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",3636
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",3679
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",3793
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",4307
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",4806
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",3174
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",3933
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",3941
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",3833
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",3439
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",2860
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",3536
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",2962
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",3809
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",3923
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",3016
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",2888
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",2918
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",4200
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",1834
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",3486
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",3316
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",3287
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",1646
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",3546
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",2824
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",3152
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",2876
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",2913
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",3539
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",3279
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",3509
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",3019
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",3314
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",3278
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",3680
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",4057
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",3399
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",2875
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",3625
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",2344
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",2165
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",3601
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",2611
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",3463
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",3642
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",3646
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",2248
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",3749
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",3190
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",2748
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",2313
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",3292
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",5900
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",4289
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",6453
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",3895
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",4312
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",5370
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",3810
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",3653
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",4173
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",4944
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",4023
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",4643
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",4459
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",3475
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",4791
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",4577
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",4665
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",3974
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",4162
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",4362
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",4964
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",4195
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",4889
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",4814
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",5042
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",4009
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",3287
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",4908
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",4423
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",4929
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",4341
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",4950
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",4512
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",5403
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",3383
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",5308
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",4016
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",4031
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",5710
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",4639
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",4068
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",4408
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",4712
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",4516
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",3676
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",5350
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",3777
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",4848
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",5006
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",5208
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",3591
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",2762
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",4891
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",3746
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",4295
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",4352
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",3678
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",3440
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",3544
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",4378
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",4136
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",4546
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",3649
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",5066
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",4965
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",4174
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",3192
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",2955
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",3610
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",2781
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",3219
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",2779
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",4044
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",3477
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",3163
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",3428
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",3186
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",2705
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",3413
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",3043
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",3736
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",2650
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",3209
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",3482
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",2802
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",3556
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",2894
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",3344
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",2904
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",3632
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",3102
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",6346
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",3097
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",2999
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",7153
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",3309
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",3952
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",2624
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",4048
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",3934
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",3819
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",3714
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",3446
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",4386
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",4247
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",3960
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",2581
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",4670
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",3355
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",2851
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",3829
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",3870
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",4072
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",3720
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",3559
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",4475
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",3720
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",3533
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",4181
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",3617
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",3574
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",3083
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",2007
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",2634
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",3857
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",2834
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",3534
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",2981
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",3480
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",4056
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",4578
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",3319
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",4255
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",3355
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",4119
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",3847
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",4145
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",1835
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",4454
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",4332
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",5023
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",4382
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",4011
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",3306
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",3939
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",3521
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",4388
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",4060
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",3763
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",3426
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",3512
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",4686
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",2881
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",5569
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",3568
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",2988
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",3236
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",3974
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",3138
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",3631
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",3653
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",4024
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",2866
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",3932
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",2606
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",2843
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",3545
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",2480
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",3074
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",4117
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",3511
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",3449
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",3575
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",4100
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",2937
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",2929
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",3325
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",2751
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",2830
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",3003
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",3880
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",3446
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",3383
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",4024
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",3953
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",2792
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",2801
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",3561
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",3292
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",3788
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",3059
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",3450
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",2401
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",3472
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",3144
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",2533
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",3767
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",2558
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",2665
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",2377
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",3652
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",2626
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",3565
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",2444
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",3087
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",2508
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",3207
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",2896
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",2499
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",2216
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",2212
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",5241
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",2479
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",3246
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",2561
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",1981
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",3091
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",4471
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",2754
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",2172
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",4243
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",1517
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",3023
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",4197
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",2265
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",1134
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",2950
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",3481
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",2701
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",2233
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",3748
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",2425
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",3157
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",3674
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",2802
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",3077
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",2985
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",3667
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",3086
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",3143
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",3121
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",2320
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",2702
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",2709
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",3983
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",3344
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",3535
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",2942
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",2947
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",2061
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",4634
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",3709
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",3040
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",3634
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",1718
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",2978
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",2718
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",1812
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",2690
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",2843
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",3878
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",2305
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",2159
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",3261
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",3371
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",2708
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",2749
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",3063
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",2149
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",2771
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",2614
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",2448
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",3143
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",954
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",234
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",1124
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",715
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",569
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",385
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",602
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",849
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",698
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",630
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",816
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",1114
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",1100
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",832
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",69
72029,"""Canovanas, (PR)""",123.2,"26.6 - 148.6 (644)",755
72031,"""Carolina, (PR)""",117.3,"26.6 - 148.6 (644)",945
72033,"""Catano, (PR)""",135.7,"26.6 - 148.6 (644)",1505
72035,"""Cayey, (PR)""",138.5,"26.6 - 148.6 (644)",1088
72037,"""Ceiba, (PR)""",116.6,"26.6 - 148.6 (644)",1087
72039,"""Ciales, (PR)""",140.7,"26.6 - 148.6 (644)",375
72041,"""Cidra, (PR)""",127.2,"26.6 - 148.6 (644)",657
72043,"""Coamo, (PR)""",197.2,"175.6 - 204.1 (644)",1375
72045,"""Comerio, (PR)""",132.2,"26.6 - 148.6 (644)",67
72047,"""Corozal, (PR)""",108.3,"26.6 - 148.6 (644)",1190
72049,"""Culebra, (PR)""",196.6,"175.6 - 204.1 (644)",-9999
72051,"""Dorado, (PR)""",130.8,"26.6 - 148.6 (644)",881
72053,"""Fajardo, (PR)""",155.5,"148.7 - 175.5 (644)",677
72054,"""Florida, (PR)""",135.2,"26.6 - 148.6 (644)",2221
