"cnty_fips","display_name","Value","theme_range","prev_hd"
01123,"""Tallapoosa, (AL)""",164.1,"148.7 - 175.5 (644)",49.3
13015,"""Bartow, (GA)""",166.4,"148.7 - 175.5 (644)",40.3
13035,"""Butts, (GA)""",141,"26.6 - 148.6 (644)",33.9
13045,"""Carroll, (GA)""",170,"148.7 - 175.5 (644)",37.4
13047,"""Catoosa, (GA)""",187.7,"175.6 - 204.1 (644)",38.2
13053,"""Chattahoochee, (GA)""",172.1,"148.7 - 175.5 (644)",36.4
13055,"""Chattooga, (GA)""",185.4,"175.6 - 204.1 (644)",43.6
13057,"""Cherokee, (GA)""",124.9,"26.6 - 148.6 (644)",34.4
13063,"""Clayton, (GA)""",125.5,"26.6 - 148.6 (644)",31.2
13067,"""Cobb, (GA)""",105,"26.6 - 148.6 (644)",33.2
13077,"""Coweta, (GA)""",142,"26.6 - 148.6 (644)",35
13079,"""Crawford, (GA)""",145.4,"26.6 - 148.6 (644)",43.4
13083,"""Dade, (GA)""",232.7,"204.2 - 242.8 (644)",41
13085,"""Dawson, (GA)""",141.9,"26.6 - 148.6 (644)",36.2
13089,"""DeKalb, (GA)""",93.2,"26.6 - 148.6 (644)",30.5
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",35.8
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",36.5
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",33
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",41.3
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",35.9
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",31.7
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",35.2
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",43
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",33.1
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",38.5
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",38.7
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",41.4
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",33.3
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",33.3
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",34.6
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",36.9
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",40.9
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",37.3
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",36
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",41.5
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",37.8
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",38.4
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",35.3
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",32.6
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",43.3
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",31.3
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",38.9
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",33.8
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",39.3
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",42.2
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",35.8
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",33.2
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",34.7
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",41.4
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",36.6
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",37.5
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",33.8
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",37.7
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",38.5
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",36
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",36.3
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",39.9
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",40.9
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",36.7
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",39.3
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",37.4
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",34.3
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",39.6
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",40.3
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",41.5
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",37.9
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",38.4
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",39.9
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",47.4
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",46.4
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",43.1
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",41.5
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",32.1
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",41.6
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",37.4
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",42.4
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",41.6
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",46.8
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",38.2
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",40
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",43.3
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",34.5
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",36.1
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",38.4
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",43
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",37.7
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",41.7
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",47
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",41.6
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",36.4
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",39.7
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",36.6
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",40
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",43.5
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",40.2
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",43.9
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",37.1
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",42.9
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",44.2
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",40
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",41.5
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",37
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",35.1
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",38
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",39.2
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",38.3
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",42.4
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",38.2
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",38.7
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",39.6
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",42
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",34.6
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",33.4
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",36.8
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",36.6
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",41.5
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",35.1
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",36.2
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",41.3
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",39
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",40.9
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",38.6
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",37.6
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",41.3
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",34.1
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",37.2
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",44.4
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",39.9
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",41
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",40.5
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",36
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",41.6
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",34
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",35.4
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",34.1
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",36
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",47.9
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",40.8
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",36.4
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",32.4
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",39.1
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",36.6
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",36.5
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",39.4
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",38
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",38.4
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",36.6
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",38.7
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",41.6
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",37.9
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",42.8
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",36.9
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",43.9
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",39.3
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",40.1
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",44.1
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",43.6
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",39.3
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",42.9
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",39.2
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",32
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",36.1
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",38.4
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",37.7
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",38.2
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",37.6
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",40
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",39.5
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",33.1
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",37.6
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",32.9
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",31.6
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",41.1
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",37.8
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",34.5
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",38.7
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",40.8
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",33.3
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",39.2
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",40.2
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",36.1
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",34.2
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",35.1
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",34.2
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",34.2
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",42.3
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",37.2
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",34.7
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",34.2
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",36.1
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",42.8
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",41.4
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",42.8
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",34.7
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",36.7
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",39.7
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",41.2
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",37.5
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",36
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",34.3
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",38.5
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",40.9
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",39.6
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",39.5
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",34.4
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",28.7
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",37.4
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",37.3
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",29.2
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",37.7
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",34
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",44.1
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",40.5
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",35.7
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",35.8
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",38.3
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",35.7
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",38.3
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",45.2
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",43.1
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",47.3
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",44.5
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",49
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",44
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",48.9
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",42.6
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",47
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",49.7
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",48.8
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",48.3
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",49.8
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",45.3
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",40.8
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",43.3
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",49.7
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",47
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",50.3
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",46.4
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",45
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",40.8
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",49.1
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",46.5
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",47.1
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",39.1
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",46.2
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",45.2
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",35.6
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",36.2
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",31.6
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",33.1
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",28.3
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",35.9
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",36.8
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",30.9
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",33.5
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",34.4
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",34.5
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",33.3
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",31.7
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",29.8
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",32.8
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",30.3
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",35.4
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",36.4
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",31.3
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",32.3
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",28.9
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",35.2
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",28.3
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",32.6
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",38.1
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",32.8
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",29.4
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",30.9
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",36.8
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",37.8
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",30.3
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",34.5
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",34
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",33.1
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",37.6
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",35.4
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",35.7
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",30.1
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",34
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",33.6
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",39.7
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",32.7
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",34
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",37.5
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",34.9
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",35.4
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",32.3
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",31.4
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",34.5
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",37.1
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",36.6
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",32.4
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",37.4
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",36.6
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",30.4
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",38.4
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",36.3
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",38.4
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",32.1
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",34.6
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",34.3
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",40.3
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",38.3
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",38.7
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",38.7
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",35.2
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",37.8
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",41.3
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",37.1
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",35.4
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",36.8
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",35
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",36.3
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",39.6
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",36.8
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",39.4
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",41.7
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",44.1
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",34.4
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",43.3
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",37.6
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",31.6
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",36.9
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",40.9
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",39
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",36
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",38.5
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",41.5
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",39.3
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",40.3
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",36.4
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",39.3
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",33.3
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",38.9
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",47.1
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",43
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",43
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",45.2
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",50.8
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",47.8
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",44.3
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",48.3
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",38.9
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",43.3
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",39.7
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",38.9
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",46.3
18001,"""Adams, (IN)""",167.8,"148.7 - 175.5 (644)",32.7
18003,"""Allen, (IN)""",163.9,"148.7 - 175.5 (644)",35.3
18005,"""Bartholomew, (IN)""",171.5,"148.7 - 175.5 (644)",36.4
18009,"""Blackford, (IN)""",189.8,"175.6 - 204.1 (644)",38.1
18011,"""Boone, (IN)""",201.5,"175.6 - 204.1 (644)",37.8
18013,"""Brown, (IN)""",152.7,"148.7 - 175.5 (644)",34.2
18015,"""Carroll, (IN)""",163.1,"148.7 - 175.5 (644)",36.7
18017,"""Cass, (IN)""",197.8,"175.6 - 204.1 (644)",37.4
18019,"""Clark, (IN)""",234.6,"204.2 - 242.8 (644)",40.1
