"cnty_fips","display_name","Value","theme_range","inp_inc"
55133,"""Waukesha, (WI)""",128.4,"26.6 - 148.6 (644)",4569
55135,"""Waupaca, (WI)""",188.3,"175.6 - 204.1 (644)",3678
55137,"""Waushara, (WI)""",258,"242.9 - 651.5 (644)",4802
55139,"""Winnebago, (WI)""",134,"26.6 - 148.6 (644)",4047
55141,"""Wood, (WI)""",137.4,"26.6 - 148.6 (644)",5621
01001,"""Autauga, (AL)""",227.6,"204.2 - 242.8 (644)",5677
01009,"""Blount, (AL)""",167.9,"148.7 - 175.5 (644)",5399
01015,"""Calhoun, (AL)""",250.3,"242.9 - 651.5 (644)",5514
01017,"""Chambers, (AL)""",105.5,"26.6 - 148.6 (644)",4353
01019,"""Cherokee, (AL)""",161.8,"148.7 - 175.5 (644)",5131
01021,"""Chilton, (AL)""",158.8,"148.7 - 175.5 (644)",6191
01027,"""Clay, (AL)""",228.8,"204.2 - 242.8 (644)",6006
01029,"""Cleburne, (AL)""",145.6,"26.6 - 148.6 (644)",6428
01037,"""Coosa, (AL)""",139.6,"26.6 - 148.6 (644)",4279
01043,"""Cullman, (AL)""",156.6,"148.7 - 175.5 (644)",5304
01047,"""Dallas, (AL)""",282.8,"242.9 - 651.5 (644)",6271
01049,"""DeKalb, (AL)""",140.8,"26.6 - 148.6 (644)",4237
01051,"""Elmore, (AL)""",155.6,"148.7 - 175.5 (644)",4775
01055,"""Etowah, (AL)""",195.7,"175.6 - 204.1 (644)",7142
01071,"""Jackson, (AL)""",250.9,"242.9 - 651.5 (644)",5310
01073,"""Jefferson, (AL)""",127.7,"26.6 - 148.6 (644)",6013
01081,"""Lee, (AL)""",136.1,"26.6 - 148.6 (644)",4503
01083,"""Limestone, (AL)""",163.5,"148.7 - 175.5 (644)",4715
01085,"""Lowndes, (AL)""",187.7,"175.6 - 204.1 (644)",3431
01087,"""Macon, (AL)""",146.2,"26.6 - 148.6 (644)",4674
01089,"""Madison, (AL)""",103.8,"26.6 - 148.6 (644)",4987
01095,"""Marshall, (AL)""",152.2,"148.7 - 175.5 (644)",4353
01101,"""Montgomery, (AL)""",150.7,"148.7 - 175.5 (644)",5631
01103,"""Morgan, (AL)""",199,"175.6 - 204.1 (644)",5091
01111,"""Randolph, (AL)""",297.5,"242.9 - 651.5 (644)",4320
01113,"""Russell, (AL)""",142.7,"26.6 - 148.6 (644)",4619
01115,"""St. Clair, (AL)""",184.8,"175.6 - 204.1 (644)",5984
01117,"""Shelby, (AL)""",105.1,"26.6 - 148.6 (644)",4841
01121,"""Talladega, (AL)""",137.5,"26.6 - 148.6 (644)",5475
01123,"""Tallapoosa, (AL)""",164.1,"148.7 - 175.5 (644)",4083
13015,"""Bartow, (GA)""",166.4,"148.7 - 175.5 (644)",5838
13035,"""Butts, (GA)""",141,"26.6 - 148.6 (644)",5568
13045,"""Carroll, (GA)""",170,"148.7 - 175.5 (644)",5180
13047,"""Catoosa, (GA)""",187.7,"175.6 - 204.1 (644)",5183
13053,"""Chattahoochee, (GA)""",172.1,"148.7 - 175.5 (644)",6287
13055,"""Chattooga, (GA)""",185.4,"175.6 - 204.1 (644)",5710
13057,"""Cherokee, (GA)""",124.9,"26.6 - 148.6 (644)",4830
13063,"""Clayton, (GA)""",125.5,"26.6 - 148.6 (644)",7437
13067,"""Cobb, (GA)""",105,"26.6 - 148.6 (644)",5028
13077,"""Coweta, (GA)""",142,"26.6 - 148.6 (644)",5308
13079,"""Crawford, (GA)""",145.4,"26.6 - 148.6 (644)",7024
13083,"""Dade, (GA)""",232.7,"204.2 - 242.8 (644)",5456
13085,"""Dawson, (GA)""",141.9,"26.6 - 148.6 (644)",4872
13089,"""DeKalb, (GA)""",93.2,"26.6 - 148.6 (644)",5916
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",6362
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",4405
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",3950
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",5920
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",4483
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",5661
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",4880
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",5353
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",5166
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",4818
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",3924
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",5528
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",5721
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",3733
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",6452
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",6243
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",3483
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",6080
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",6100
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",5199
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",4876
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",5247
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",3889
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",5551
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",5390
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",5361
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",3749
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",4968
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",3547
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",5998
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",5783
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",3876
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",4512
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",5375
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",5723
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",5088
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",4272
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",6008
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",5844
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",5663
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",4285
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",5832
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",5555
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",6652
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",5017
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",4470
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",5238
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",4815
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",5655
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",5278
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",6013
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",5288
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",5976
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",5715
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",5159
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",6810
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",5849
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",5669
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",7962
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",5176
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",5394
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",6862
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",4934
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",5276
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",5392
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",5293
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",5791
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",6229
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",6027
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",5462
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",5872
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",5404
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",6226
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",5250
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",4842
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",5960
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",5030
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",5355
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",7312
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",5409
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",4998
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",5350
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",4862
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",4701
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",4539
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",5175
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",5125
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",5135
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",4769
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",6829
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",5120
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",5462
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",5561
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",6168
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",4820
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",5561
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",4594
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",4843
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",5579
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",4134
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",3803
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",4879
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",5339
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",5567
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",5301
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",5108
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",6386
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",5793
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",4627
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",5982
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",5730
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",5645
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",5778
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",5349
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",6278
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",5015
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",5562
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",4931
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",5530
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",4309
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",5032
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",5414
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",5919
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",5133
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",5052
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",4153
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",4423
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",4508
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",5529
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",5863
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",7471
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",5632
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",5103
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",4952
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",4798
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",5011
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",4836
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",5271
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",4319
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",6428
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",4761
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",6571
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",4803
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",4814
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",4839
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",4254
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",5457
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",5316
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",5876
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",5308
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",6051
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",6075
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",5464
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",4774
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",7448
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",5070
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",4463
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",5071
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",6919
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",5148
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",4699
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",5161
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",7321
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",4976
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",2529
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",3530
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",4636
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",5356
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",4313
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",4093
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",4890
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",5796
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",4772
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",6031
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",3632
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",7331
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",5154
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",5308
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",5039
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",6705
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",4515
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",4316
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",3096
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",5653
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",3680
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",4865
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",5124
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",4424
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",3567
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",4723
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",6103
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",5298
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",4981
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",5162
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",3749
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",3424
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",5673
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",4747
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",4785
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",5277
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",4869
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",4224
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",4932
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",4725
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",4873
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",6649
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",5912
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",7046
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",4989
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",7463
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",7860
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",5458
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",6635
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",6713
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",6461
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",6129
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",5858
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",6039
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",5911
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",8123
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",7370
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",5587
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",8570
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",6479
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",5354
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",5063
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",8595
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",6860
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",6325
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",5967
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",5303
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",5037
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",3584
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",4029
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",4429
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",4796
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",4010
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",4742
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",4487
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",3337
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",4925
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",6071
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",4899
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",4768
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",4669
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",5028
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",5366
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",4493
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",4781
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",3696
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",5138
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",4685
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",4199
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",3740
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",4907
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",4787
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",6992
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",3840
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",4079
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",4793
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",4173
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",4252
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",2944
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",5127
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",6670
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",4288
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",5126
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",4700
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",3541
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",5333
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",5271
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",5114
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",6666
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",4653
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",4796
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",4113
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",4700
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",5349
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",5325
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",4137
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",4994
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",4923
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",4040
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",4751
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",4471
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",5673
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",4162
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",4674
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",4770
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",4792
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",4805
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",4446
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",5113
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",5163
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",5114
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",5286
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",4815
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",4520
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",4261
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",4621
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",4699
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",5612
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",4519
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",5005
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",5563
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",5581
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",4604
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",4912
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",6993
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",5097
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",5580
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",4829
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",3929
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",5563
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",5686
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",5117
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",6557
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",6239
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",5105
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",4767
